,observed_value,prediction,regressor,name_short,matrix,polarity,fold
4,3.0739521833663166,2.1325020180377967,MLP,Glutathione,9AA,positive,3
5,4.152621400028383,5.3332051287699045,MLP,Glycerophosphocholine,9AA,positive,3
6,2.496968262604692,2.761308391607418,MLP,Guanine,9AA,positive,3
7,0.0,1.5570936468692382,MLP,Dihydroxyacetone,9AA,positive,3
8,0.0,2.3571699588245294,MLP,Dihydroxyacetone phosphate,9AA,positive,3
9,0.0,2.672176798336412,MLP,"Fructose 1,6-bisphosphate",9AA,positive,3
10,0.0,1.07576836002878,MLP,Fumaric acid,9AA,positive,3
11,0.0,3.990226007379636,MLP,GM3 Ganglioside 18:0,9AA,positive,3
12,0.0,2.294548499088083,MLP,Gluconic acid,9AA,positive,3
13,0.0,1.4113511779980297,MLP,Glucosamine,9AA,positive,3
14,0.0,2.3709448940703615,MLP,Glucosamine 6-phosphate,9AA,positive,3
15,0.0,1.8261645272149527,MLP,Glutamic acid,9AA,positive,3
0,2.7739586663508904,2.4877010195765585,MLP,Histamine,9AA,positive,4
1,2.8135492325418614,1.5307747383166086,MLP,Histidine,9AA,positive,4
2,2.6789774323477094,1.2576098599172434,MLP,Hypoxanthine,9AA,positive,4
3,1.7439860749977387,1.8816679658898223,MLP,Kynurenine,9AA,positive,4
4,2.6502238429436455,2.0556907169756298,MLP,Lyso PA 18:1,9AA,positive,4
5,5.518772097265545,4.610157101132549,MLP,Lyso PC 15:0,9AA,positive,4
6,3.046217876551199,2.2740912686174624,MLP,Lyso PG 16:0,9AA,positive,4
7,0.0,1.4870079519030597,MLP,Glucose,9AA,positive,4
8,0.0,1.6713880091896653,MLP,Glycerol 3-phosphate,9AA,positive,4
9,0.0,1.8842746158064767,MLP,Glycine,9AA,positive,4
10,0.0,1.316845723088137,MLP,Homocysteine,9AA,positive,4
11,0.0,1.6116259527132155,MLP,Kynurenic acid,9AA,positive,4
12,0.0,1.4377893776458552,MLP,L-Dopa,9AA,positive,4
13,0.0,1.4229945405666236,MLP,Lactic acid,9AA,positive,4
14,0.0,1.6080111651889066,MLP,Malic acid,9AA,positive,4
15,0.0,1.5010696901716065,MLP,Malonic acid,9AA,positive,4
0,2.642937010970972,4.029449850449421,MLP,Lyso PE 18:0,9AA,positive,5
1,1.5751231001930148,2.8552847921974642,MLP,Lyso PI 17:1,9AA,positive,5
2,2.332565295780774,2.7016835858745836,MLP,Lyso PS 17:1,9AA,positive,5
3,2.0344707907417185,2.6004730998717243,MLP,MG 18:1,9AA,positive,5
4,2.1969204545772105,2.586660891736254,MLP,Mevalonic acid,9AA,positive,5
5,3.711316789762845,2.3909165919506608,MLP,N-Acetylaspartylglutamic acid,9AA,positive,5
6,5.047528304548715,5.22847317335138,MLP,"N6,N6,N6-Trimethyllysine",9AA,positive,5
7,0.0,2.261802554886435,MLP,Melatonin,9AA,positive,5
8,0.0,2.356125681495583,MLP,Methionine,9AA,positive,5
9,0.0,1.8982655139865585,MLP,N-Acetylaspartic acid,9AA,positive,5
10,0.0,3.5076081265709975,MLP,N-Acetylgalactosamine 6-phosphate,9AA,positive,5
11,0.0,1.7853340246602396,MLP,Niacinamide,9AA,positive,5
12,0.0,1.8210788185098774,MLP,Nicotinic acid,9AA,positive,5
13,0.0,2.6139588172738755,MLP,Ornithine,9AA,positive,5
14,0.0,1.7426847956278964,MLP,Orotic acid,9AA,positive,5
15,0.0,1.652494483887254,MLP,Oxalacetic acid,9AA,positive,5
0,2.617136168031702,3.7025532727409174,MLP,N-Acetylglucosamine,9AA,positive,6
1,1.9363460543438888,3.750998436962784,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,positive,6
2,1.432026056628531,3.8487713367214895,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,positive,6
3,2.4786075712722377,2.7610648874376307,MLP,Nicotinamide riboside,9AA,positive,6
4,2.8868424740218557,3.496101400924448,MLP,Nicotinamide ribotide,9AA,positive,6
5,3.314677793022276,2.790397000461505,MLP,Oxidized glutathione,9AA,positive,6
6,2.2584431954377955,2.1541192065937778,MLP,PA 16:0-18:1,9AA,positive,6
7,0.0,2.741278867123038,MLP,PE 18:0-20:4,9AA,positive,6
8,0.0,1.5078172063043451,MLP,PI 16:0-18:1,9AA,positive,6
9,0.0,1.6634023190469527,MLP,PI(5)P 18:1,9AA,positive,6
10,0.0,2.4430062968979387,MLP,Palmitic acid,9AA,positive,6
11,0.0,4.124796867410735,MLP,Palmitoyl-CoA,9AA,positive,6
12,0.0,2.0268292297232025,MLP,Pantothenic acid,9AA,positive,6
13,0.0,1.666159043582198,MLP,Phenylalanine,9AA,positive,6
14,0.0,1.6892309989836403,MLP,Pyruvic acid,9AA,positive,6
15,0.0,2.3816852977584966,MLP,Ribulose,9AA,positive,6
0,4.691286367102023,4.172896317253307,MLP,PC (O) C16-18:1,9AA,positive,7
1,4.502230728046189,4.25948587111983,MLP,PC 15:0-18:1,9AA,positive,7
2,2.4888701861266345,2.1267454341216454,MLP,PG 16:0-18:1,9AA,positive,7
3,2.332154358619539,1.8220915217359104,MLP,PS (POPS) 16:0-18:1,9AA,positive,7
4,1.0793084756925895,2.5540042775671177,MLP,Pyridoxine,9AA,positive,7
5,3.7775962294452268,2.6031856816842627,MLP,S-Adenosylhomocysteine,9AA,positive,7
6,0.0,1.5463912038949559,MLP,Phosphoenolpyruvic acid,9AA,positive,7
7,0.0,1.594370664399249,MLP,Proline,9AA,positive,7
8,0.0,1.5785634194828848,MLP,Putrescine,9AA,positive,7
9,0.0,1.145900284163024,MLP,Quinolinic acid,9AA,positive,7
10,0.0,1.6922550045649074,MLP,Retinoic acid,9AA,positive,7
11,0.0,1.7549924734414144,MLP,Thymine,9AA,positive,7
12,0.0,1.2413988428249572,MLP,Uracil,9AA,positive,7
13,0.0,1.6396680543033084,MLP,Ureidosuccinic acid,9AA,positive,7
14,0.0,1.5859410296991212,MLP,Uric acid,9AA,positive,7
0,1.6394397303685135,3.6289247299331793,MLP,Pantetheine,9AA,positive,8
1,4.983543411500973,5.144317667820376,MLP,Propionylcarnitine,9AA,positive,8
2,3.536423146343019,2.795214750256158,MLP,Prostaglandin E1,9AA,positive,8
3,3.0956653149805335,3.156639746787422,MLP,S-Adenosylmethionine,9AA,positive,8
4,3.2546624963352504,1.8358221653998708,MLP,Spermidine,9AA,positive,8
5,3.957667806352027,3.903838778585153,MLP,Tetrahydrofolic acid,9AA,positive,8
6,0.0,1.7823878635409451,MLP,Serine,9AA,positive,8
7,0.0,1.766769467921511,MLP,Serotonin,9AA,positive,8
8,0.0,1.5304343951256751,MLP,Succinic acid,9AA,positive,8
9,0.0,3.919121254480495,MLP,Sulfo GalCer 18:0(2S-OH),9AA,positive,8
10,0.0,1.5492271517019163,MLP,Taurine,9AA,positive,8
11,0.0,2.6846154284537738,MLP,Uridine,9AA,positive,8
12,0.0,3.039430277453289,MLP,Uridine diphosphate,9AA,positive,8
13,0.0,2.9939125862486025,MLP,Uridine diphosphate glucose,9AA,positive,8
14,0.0,3.1121837610573913,MLP,Uridine diphosphate glucuronic acid,9AA,positive,8
0,4.875068820049942,3.0500914834193322,MLP,Riboflavin,9AA,positive,9
1,4.82416083000035,5.2331535282309245,MLP,SM d18:1-16:0,9AA,positive,9
2,1.2166864004219589,2.0078359375253543,MLP,TG 15:0-18:1-15:0,9AA,positive,9
3,3.3934654839929106,2.791400504356734,MLP,Thiamine,9AA,positive,9
4,1.5879780805726433,2.041794864608242,MLP,Tryptophan,9AA,positive,9
5,2.2062301335015757,1.8824633500099528,MLP,Urocanic acid,9AA,positive,9
6,0.0,3.2679293468913317,MLP,Taurocholic acid,9AA,positive,9
7,0.0,2.2146782617698126,MLP,Tyrosine,9AA,positive,9
8,0.0,3.496807019157566,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,positive,9
9,0.0,1.4890018459806538,MLP,Valine,9AA,positive,9
10,0.0,1.9900249547945519,MLP,Xanthine,9AA,positive,9
11,0.0,2.3828126908363316,MLP,alpha-tocopherol,9AA,positive,9
12,0.0,1.5585260981549622,MLP,cis-Aconitic acid,9AA,positive,9
13,0.0,2.515883053348665,MLP,gamma-Aminobutyric acid,9AA,positive,9
14,0.0,0.9657959733738577,MLP,myo-Inositol,9AA,positive,9
0,3.173298237829419,1.392469926011293,MLP,2-Oxoglutaric acid,CHCA,negative,0
1,3.273381570635653,3.889410617580962,MLP,3-Phosphoglyceric acid,CHCA,negative,0
2,3.4525978690783834,1.5363457586980414,MLP,"4,5-Dihydroorotic acid",CHCA,negative,0
3,2.941372351658768,3.170466972139352,MLP,6-Phosphogluconic acid,CHCA,negative,0
4,3.9726453802208543,4.598476980427095,MLP,Acetyl-CoA,CHCA,negative,0
5,4.526201599728994,3.2010152172257724,MLP,Adenosine diphosphate,CHCA,negative,0
