,prediction,observed_value,classifier,name_short,matrix,polarity,fold
11,0.085786924,False,pytorch_NN,Fumaric acid,MAPS,negative,3
12,1.0,False,pytorch_NN,GM3 Ganglioside 18:0,MAPS,negative,3
13,0.003706742,False,pytorch_NN,Gluconic acid,MAPS,negative,3
14,0.00038732914,False,pytorch_NN,Glucosamine,MAPS,negative,3
15,9.568708e-05,False,pytorch_NN,Glucosamine 6-phosphate,MAPS,negative,3
0,0.99989843,True,pytorch_NN,Lyso PS 17:1,MAPS,negative,4
1,0.0023253055,True,pytorch_NN,Malic acid,MAPS,negative,4
2,0.00026579658,True,pytorch_NN,N-Acetylaspartic acid,MAPS,negative,4
3,0.99849665,True,pytorch_NN,PA 16:0-18:1,MAPS,negative,4
4,0.000628707,False,pytorch_NN,Glucose,MAPS,negative,4
5,0.00030601572,False,pytorch_NN,Glucose 6-phosphate,MAPS,negative,4
6,0.00617426,False,pytorch_NN,Glutamic acid,MAPS,negative,4
7,0.003646167,False,pytorch_NN,Glutamine,MAPS,negative,4
8,0.18316132,False,pytorch_NN,Glutathione,MAPS,negative,4
9,0.0003084298,False,pytorch_NN,Glycerol 3-phosphate,MAPS,negative,4
10,3.6363712e-05,False,pytorch_NN,Glycerophosphocholine,MAPS,negative,4
11,1.4047182e-05,False,pytorch_NN,Glycine,MAPS,negative,4
12,0.004697233,False,pytorch_NN,Guanine,MAPS,negative,4
13,0.00012349899,False,pytorch_NN,Histamine,MAPS,negative,4
14,0.0004366862,False,pytorch_NN,Histidine,MAPS,negative,4
15,0.008166779,False,pytorch_NN,Homocysteine,MAPS,negative,4
0,0.9994355,True,pytorch_NN,PE 18:0-20:4,MAPS,negative,5
1,0.99953437,True,pytorch_NN,PG 16:0-18:1,MAPS,negative,5
2,0.99924695,True,pytorch_NN,PI 16:0-18:1,MAPS,negative,5
3,0.9997416,True,pytorch_NN,PI(5)P 18:1,MAPS,negative,5
4,0.005571306,False,pytorch_NN,Hypoxanthine,MAPS,negative,5
5,0.0034913467,False,pytorch_NN,L-Dopa,MAPS,negative,5
6,0.06612104,False,pytorch_NN,Lactic acid,MAPS,negative,5
7,0.7204943,False,pytorch_NN,Lyso PC 15:0,MAPS,negative,5
8,0.9999629,False,pytorch_NN,MG 18:1,MAPS,negative,5
9,0.00010252144,False,pytorch_NN,Malonic acid,MAPS,negative,5
10,0.13508429,False,pytorch_NN,Melatonin,MAPS,negative,5
11,0.0031496165,False,pytorch_NN,Methionine,MAPS,negative,5
12,0.9979233,False,pytorch_NN,Mevalonic acid,MAPS,negative,5
13,0.00059198734,False,pytorch_NN,Myo-inositol 1-phosphate,MAPS,negative,5
14,0.84183925,False,pytorch_NN,N-Acetylaspartylglutamic acid,MAPS,negative,5
15,0.00011035706,False,pytorch_NN,N-Acetylgalactosamine 6-phosphate,MAPS,negative,5
0,0.9992167,True,pytorch_NN,PS (POPS) 16:0-18:1,MAPS,negative,6
1,0.0027487145,True,pytorch_NN,Palmitoyl-CoA,MAPS,negative,6
2,9.264949e-05,True,pytorch_NN,Pantothenic acid,MAPS,negative,6
3,0.0001047056,False,pytorch_NN,N-Acetylglucosamine,MAPS,negative,6
4,4.5967895e-06,False,pytorch_NN,"N6,N6,N6-Trimethyllysine",MAPS,negative,6
5,0.00011011834,False,pytorch_NN,Niacinamide,MAPS,negative,6
6,0.00039733655,False,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),MAPS,negative,6
7,6.749299e-05,False,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",MAPS,negative,6
8,0.21437985,False,pytorch_NN,Nicotinamide riboside,MAPS,negative,6
9,0.24211542,False,pytorch_NN,Nicotinamide ribotide,MAPS,negative,6
10,0.005293344,False,pytorch_NN,Nicotinic acid,MAPS,negative,6
11,0.00010451886,False,pytorch_NN,Ornithine,MAPS,negative,6
12,0.9985967,False,pytorch_NN,Orotic acid,MAPS,negative,6
13,0.99930835,False,pytorch_NN,Oxalacetic acid,MAPS,negative,6
14,4.034606e-08,False,pytorch_NN,Oxidized glutathione,MAPS,negative,6
0,0.0041431654,True,pytorch_NN,Phenylalanine,MAPS,negative,7
1,0.0023643146,True,pytorch_NN,Phosphoenolpyruvic acid,MAPS,negative,7
2,0.95279354,True,pytorch_NN,Prostaglandin E1,MAPS,negative,7
3,0.63947415,False,pytorch_NN,Palmitic acid,MAPS,negative,7
4,0.994238,False,pytorch_NN,Pantetheine,MAPS,negative,7
5,0.19717401,False,pytorch_NN,Phosphocreatine,MAPS,negative,7
6,0.5858242,False,pytorch_NN,Phylloquinone,MAPS,negative,7
7,1.3379491e-05,False,pytorch_NN,Proline,MAPS,negative,7
8,0.00013225469,False,pytorch_NN,Propionylcarnitine,MAPS,negative,7
9,0.0031250832,False,pytorch_NN,Putrescine,MAPS,negative,7
10,7.08068e-05,False,pytorch_NN,Pyridoxine,MAPS,negative,7
11,0.87952536,False,pytorch_NN,Pyruvic acid,MAPS,negative,7
12,0.93186283,False,pytorch_NN,Quinolinic acid,MAPS,negative,7
13,0.06226531,False,pytorch_NN,Retinoic acid,MAPS,negative,7
14,0.0021991932,False,pytorch_NN,Riboflavin,MAPS,negative,7
0,0.9984736,True,pytorch_NN,Sulfo GalCer 18:0(2S-OH),MAPS,negative,8
1,0.45604488,True,pytorch_NN,Taurocholic acid,MAPS,negative,8
2,0.8011349,True,pytorch_NN,Thymine,MAPS,negative,8
3,0.00010921221,False,pytorch_NN,Ribulose,MAPS,negative,8
4,0.0006071465,False,pytorch_NN,Ribulose 5-phosphate,MAPS,negative,8
5,0.0001225836,False,pytorch_NN,S-Adenosylhomocysteine,MAPS,negative,8
6,0.00016202989,False,pytorch_NN,S-Adenosylmethionine,MAPS,negative,8
7,5.5259326e-05,False,pytorch_NN,Serine,MAPS,negative,8
8,0.000109059234,False,pytorch_NN,Serotonin,MAPS,negative,8
9,0.0061139953,False,pytorch_NN,Spermidine,MAPS,negative,8
10,0.010195528,False,pytorch_NN,Succinic acid,MAPS,negative,8
11,7.282016e-05,False,pytorch_NN,Taurine,MAPS,negative,8
12,1.0079543e-06,False,pytorch_NN,Tetrahydrofolic acid,MAPS,negative,8
13,0.013380587,False,pytorch_NN,Thiamine,MAPS,negative,8
14,0.98749954,False,pytorch_NN,Tryptophan,MAPS,negative,8
0,0.032639228,True,pytorch_NN,Uracil,MAPS,negative,9
1,0.12626767,True,pytorch_NN,Uric acid,MAPS,negative,9
2,0.0031928779,True,pytorch_NN,cis-Aconitic acid,MAPS,negative,9
3,0.007229543,False,pytorch_NN,Tyrosine,MAPS,negative,9
4,0.14675543,False,pytorch_NN,Ureidosuccinic acid,MAPS,negative,9
5,2.0002972e-05,False,pytorch_NN,Uridine,MAPS,negative,9
6,7.9250865e-05,False,pytorch_NN,Uridine diphosphate,MAPS,negative,9
7,5.516792e-05,False,pytorch_NN,Uridine diphosphate glucose,MAPS,negative,9
8,0.00027259425,False,pytorch_NN,Uridine diphosphate glucuronic acid,MAPS,negative,9
9,7.661917e-06,False,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,MAPS,negative,9
10,0.00035916574,False,pytorch_NN,Urocanic acid,MAPS,negative,9
11,0.115191855,False,pytorch_NN,Valine,MAPS,negative,9
12,0.0005730835,False,pytorch_NN,Xanthine,MAPS,negative,9
13,0.00022648339,False,pytorch_NN,gamma-Aminobutyric acid,MAPS,negative,9
14,0.0013088662,False,pytorch_NN,myo-Inositol,MAPS,negative,9
0,0.000119661665,True,pytorch_NN,3-Hydroxymethylglutaric acid,MAPS,positive,0
1,0.0035393657,True,pytorch_NN,Acetylcholine,MAPS,positive,0
2,0.0061850217,True,pytorch_NN,Arginine,MAPS,positive,0
3,0.00045251337,False,pytorch_NN,2-Oxoglutaric acid,MAPS,positive,0
4,6.0861024e-05,False,pytorch_NN,3-Hydroxyanthranilic acid,MAPS,positive,0
5,0.0024689988,False,pytorch_NN,3-Phosphoglyceric acid,MAPS,positive,0
6,0.0083075445,False,pytorch_NN,"4,5-Dihydroorotic acid",MAPS,positive,0
7,0.0012750225,False,pytorch_NN,4-Hydroxyproline,MAPS,positive,0
8,0.00023630158,False,pytorch_NN,5-Hydroxyindoleacetic acid,MAPS,positive,0
9,0.007596884,False,pytorch_NN,6-Phosphogluconic acid,MAPS,positive,0
10,0.00044133075,False,pytorch_NN,Acetoacetic acid,MAPS,positive,0
11,2.2255541e-07,False,pytorch_NN,Acetyl-CoA,MAPS,positive,0
12,0.0028715176,False,pytorch_NN,Acetylcarnitine,MAPS,positive,0
13,0.00035555655,False,pytorch_NN,Adenine,MAPS,positive,0
14,3.258127e-05,False,pytorch_NN,Adenosine diphosphate,MAPS,positive,0
15,5.341074e-05,False,pytorch_NN,Adenosine monophosphate,MAPS,positive,0
16,0.006988193,False,pytorch_NN,Agmatine,MAPS,positive,0
0,0.8298598,True,pytorch_NN,CAR 16:0,MAPS,positive,1
1,0.86521053,True,pytorch_NN,Cer d8:1/22:0 Cer,MAPS,positive,1
2,0.0005800171,True,pytorch_NN,Cholic acid,MAPS,positive,1
3,0.6340121,False,pytorch_NN,Argininosuccinic acid,MAPS,positive,1
4,7.108099e-05,False,pytorch_NN,Ascorbic acid,MAPS,positive,1
5,0.00066423015,False,pytorch_NN,Asparagine,MAPS,positive,1
6,0.00015349066,False,pytorch_NN,Aspartic acid,MAPS,positive,1
7,0.0015656764,False,pytorch_NN,Biotin,MAPS,positive,1
8,0.0005758269,False,pytorch_NN,Butyric acid,MAPS,positive,1
9,0.99971,False,pytorch_NN,Cardiolipin 18:1,MAPS,positive,1
10,0.00041383336,False,pytorch_NN,Carnitine,MAPS,positive,1
11,0.00020596459,False,pytorch_NN,Carnosine,MAPS,positive,1
12,0.99517053,False,pytorch_NN,Cholesterol,MAPS,positive,1
13,0.9996501,False,pytorch_NN,Cholesteryl acetate,MAPS,positive,1
14,0.778814,False,pytorch_NN,Citric acid,MAPS,positive,1
15,0.9872662,False,pytorch_NN,Citrulline,MAPS,positive,1
16,5.2668e-06,False,pytorch_NN,Coenzyme A,MAPS,positive,1
0,0.023072798,True,pytorch_NN,Choline,MAPS,positive,2
1,0.9864623,True,pytorch_NN,Flavin mononucleotide,MAPS,positive,2
2,0.03276875,True,pytorch_NN,GlcCer d18:1/18:0,MAPS,positive,2
3,0.0015751064,False,pytorch_NN,Creatine,MAPS,positive,2
4,0.0018470815,False,pytorch_NN,Creatinine,MAPS,positive,2
5,0.0006607963,False,pytorch_NN,Cyclic adenosine monophosphate,MAPS,positive,2
6,9.8024124e-05,False,pytorch_NN,Cysteine,MAPS,positive,2
7,0.0017241011,False,pytorch_NN,Cystine,MAPS,positive,2
8,0.0002414012,False,pytorch_NN,Cytidine,MAPS,positive,2
9,0.0005272972,False,pytorch_NN,Cytidine monophosphate,MAPS,positive,2
10,0.00020654827,False,pytorch_NN,Cytosine,MAPS,positive,2
11,6.7376335e-05,False,pytorch_NN,Dihydroxyacetone,MAPS,positive,2
12,0.00030919677,False,pytorch_NN,Dihydroxyacetone phosphate,MAPS,positive,2
13,0.00063644984,False,pytorch_NN,Dopamine,MAPS,positive,2
14,0.0022302533,False,pytorch_NN,Epinephrine,MAPS,positive,2
15,0.005536632,False,pytorch_NN,Estradiol,MAPS,positive,2
16,0.3022631,False,pytorch_NN,Flavin adenine dinucleotide,MAPS,positive,2
0,0.01277811,True,pytorch_NN,Glucosyl cholesterol,MAPS,positive,3
1,0.99604213,True,pytorch_NN,Lyso PC 15:0,MAPS,positive,3
2,0.021044841,True,pytorch_NN,Lyso PE 18:0,MAPS,positive,3
3,0.00018969136,False,pytorch_NN,Folic acid,MAPS,positive,3
4,3.3668496e-08,False,pytorch_NN,"Fructose 1,6-bisphosphate",MAPS,positive,3
5,6.7462046e-05,False,pytorch_NN,Fumaric acid,MAPS,positive,3
6,0.99999964,False,pytorch_NN,GM3 Ganglioside 18:0,MAPS,positive,3
7,0.0007388245,False,pytorch_NN,Gluconic acid,MAPS,positive,3
8,0.0011495639,False,pytorch_NN,Glucosamine,MAPS,positive,3
9,0.00039442634,False,pytorch_NN,Glucosamine 6-phosphate,MAPS,positive,3
10,0.0021392452,False,pytorch_NN,Glucose,MAPS,positive,3
11,0.0017496245,False,pytorch_NN,Glucose 6-phosphate,MAPS,positive,3
12,0.00019746556,False,pytorch_NN,Glutamic acid,MAPS,positive,3
13,0.005864699,False,pytorch_NN,Glutamine,MAPS,positive,3
14,0.00017084346,False,pytorch_NN,Glutathione,MAPS,positive,3
15,0.002202781,False,pytorch_NN,Glycerol 3-phosphate,MAPS,positive,3
16,0.9855963,False,pytorch_NN,Glycerophosphocholine,MAPS,positive,3
0,0.9999789,True,pytorch_NN,Lyso PG 16:0,MAPS,positive,4
1,0.99992144,True,pytorch_NN,Lyso PS 17:1,MAPS,positive,4
2,0.87833107,True,pytorch_NN,PA 16:0-18:1,MAPS,positive,4
3,3.3162796e-05,False,pytorch_NN,Glycine,MAPS,positive,4
4,0.00059708406,False,pytorch_NN,Guanine,MAPS,positive,4
5,0.0010423989,False,pytorch_NN,Histamine,MAPS,positive,4
6,0.0008460512,False,pytorch_NN,Histidine,MAPS,positive,4
7,0.0005401735,False,pytorch_NN,Homocysteine,MAPS,positive,4
8,0.00028370073,False,pytorch_NN,Hypoxanthine,MAPS,positive,4
9,0.00308422,False,pytorch_NN,Kynurenic acid,MAPS,positive,4
10,0.00023921198,False,pytorch_NN,Kynurenine,MAPS,positive,4
11,0.00084481423,False,pytorch_NN,L-Dopa,MAPS,positive,4
12,0.0011907961,False,pytorch_NN,Lactic acid,MAPS,positive,4
13,0.98584366,False,pytorch_NN,Lyso PA 18:1,MAPS,positive,4
14,0.040822312,False,pytorch_NN,Lyso PI 17:1,MAPS,positive,4
15,0.99999964,False,pytorch_NN,MG 18:1,MAPS,positive,4
16,0.00016043075,False,pytorch_NN,Malic acid,MAPS,positive,4
0,0.9856463,True,pytorch_NN,PC (O) C16-18:1,MAPS,positive,5
1,0.9985441,True,pytorch_NN,PC 15:0-18:1,MAPS,positive,5
2,0.00010717149,False,pytorch_NN,Malonic acid,MAPS,positive,5
3,0.0003927851,False,pytorch_NN,Melatonin,MAPS,positive,5
4,0.0013441835,False,pytorch_NN,Methionine,MAPS,positive,5
5,0.9999987,False,pytorch_NN,Mevalonic acid,MAPS,positive,5
6,0.0002807961,False,pytorch_NN,Myo-inositol 1-phosphate,MAPS,positive,5
7,0.0001599194,False,pytorch_NN,N-Acetylaspartic acid,MAPS,positive,5
8,0.00017047471,False,pytorch_NN,N-Acetylaspartylglutamic acid,MAPS,positive,5
9,0.00025499013,False,pytorch_NN,N-Acetylgalactosamine 6-phosphate,MAPS,positive,5
10,0.00023606265,False,pytorch_NN,N-Acetylglucosamine,MAPS,positive,5
11,0.81186175,False,pytorch_NN,"N6,N6,N6-Trimethyllysine",MAPS,positive,5
12,0.00029033853,False,pytorch_NN,Niacinamide,MAPS,positive,5
13,4.2910066e-05,False,pytorch_NN,Nicotinamide adenine dinucleotide (NAD),MAPS,positive,5
14,3.3324002e-05,False,pytorch_NN,"Nicotinamide adenine dinucleotide, reduced (NADH)",MAPS,positive,5
15,0.00031812326,False,pytorch_NN,Nicotinamide riboside,MAPS,positive,5
0,0.07061384,True,pytorch_NN,PG 16:0-18:1,MAPS,positive,6
1,0.99979526,True,pytorch_NN,PS (POPS) 16:0-18:1,MAPS,positive,6
2,0.00042105277,False,pytorch_NN,Nicotinamide ribotide,MAPS,positive,6
3,0.00015734622,False,pytorch_NN,Nicotinic acid,MAPS,positive,6
4,0.011869334,False,pytorch_NN,Ornithine,MAPS,positive,6
5,0.00028203783,False,pytorch_NN,Orotic acid,MAPS,positive,6
6,6.986264e-05,False,pytorch_NN,Oxalacetic acid,MAPS,positive,6
7,5.3433003e-05,False,pytorch_NN,Oxidized glutathione,MAPS,positive,6
8,0.99936634,False,pytorch_NN,PE 18:0-20:4,MAPS,positive,6
9,0.30684724,False,pytorch_NN,PI 16:0-18:1,MAPS,positive,6
10,0.022619067,False,pytorch_NN,PI(5)P 18:1,MAPS,positive,6
11,0.99873215,False,pytorch_NN,Palmitic acid,MAPS,positive,6
12,0.0011442341,False,pytorch_NN,Palmitoyl-CoA,MAPS,positive,6
13,0.19856358,False,pytorch_NN,Pantetheine,MAPS,positive,6
14,0.022528267,False,pytorch_NN,Pantothenic acid,MAPS,positive,6
0,0.001007463,True,pytorch_NN,Prostaglandin E1,MAPS,positive,7
1,0.9985417,True,pytorch_NN,Riboflavin,MAPS,positive,7
2,0.000322023,False,pytorch_NN,Phenylalanine,MAPS,positive,7
3,0.002718201,False,pytorch_NN,Phosphocreatine,MAPS,positive,7
4,0.00022352075,False,pytorch_NN,Phosphoenolpyruvic acid,MAPS,positive,7
5,0.059016485,False,pytorch_NN,Phylloquinone,MAPS,positive,7
6,7.5177486e-05,False,pytorch_NN,Proline,MAPS,positive,7
7,0.84116584,False,pytorch_NN,Propionylcarnitine,MAPS,positive,7
8,0.81709564,False,pytorch_NN,Putrescine,MAPS,positive,7
9,0.0034804163,False,pytorch_NN,Pyridoxine,MAPS,positive,7
10,0.00041744704,False,pytorch_NN,Pyruvic acid,MAPS,positive,7
11,0.00018351927,False,pytorch_NN,Quinolinic acid,MAPS,positive,7
12,0.0022585446,False,pytorch_NN,Retinoic acid,MAPS,positive,7
13,0.0027312941,False,pytorch_NN,Ribulose,MAPS,positive,7
14,0.00010938429,False,pytorch_NN,Ribulose 5-phosphate,MAPS,positive,7
0,0.99986243,True,pytorch_NN,SM d18:1-16:0,MAPS,positive,8
1,0.0010144032,True,pytorch_NN,Spermidine,MAPS,positive,8
2,0.0004229469,False,pytorch_NN,S-Adenosylhomocysteine,MAPS,positive,8
3,0.0014129006,False,pytorch_NN,S-Adenosylmethionine,MAPS,positive,8
4,0.00091027934,False,pytorch_NN,Serine,MAPS,positive,8
5,0.00019755067,False,pytorch_NN,Serotonin,MAPS,positive,8
6,0.0013169849,False,pytorch_NN,Succinic acid,MAPS,positive,8
7,8.550822e-06,False,pytorch_NN,Taurine,MAPS,positive,8
8,0.9990421,False,pytorch_NN,Taurocholic acid,MAPS,positive,8
9,0.0017923956,False,pytorch_NN,Tetrahydrofolic acid,MAPS,positive,8
10,0.002286056,False,pytorch_NN,Thiamine,MAPS,positive,8
11,0.0055683716,False,pytorch_NN,Thymine,MAPS,positive,8
12,0.0005233151,False,pytorch_NN,Tryptophan,MAPS,positive,8
13,0.0014201744,False,pytorch_NN,Tyrosine,MAPS,positive,8
14,0.0003653024,False,pytorch_NN,Uracil,MAPS,positive,8
0,0.9231989,True,pytorch_NN,TG 15:0-18:1-15:0,MAPS,positive,9
1,0.60150886,True,pytorch_NN,alpha-tocopherol,MAPS,positive,9
2,4.379664e-05,False,pytorch_NN,Ureidosuccinic acid,MAPS,positive,9
3,0.1158857,False,pytorch_NN,Uric acid,MAPS,positive,9
4,0.00020398015,False,pytorch_NN,Uridine,MAPS,positive,9
5,0.0006441492,False,pytorch_NN,Uridine diphosphate,MAPS,positive,9
6,9.008784e-05,False,pytorch_NN,Uridine diphosphate glucose,MAPS,positive,9
7,0.0009484866,False,pytorch_NN,Uridine diphosphate glucuronic acid,MAPS,positive,9
8,8.9733316e-05,False,pytorch_NN,Uridine diphosphate-N-acetylglucosamine,MAPS,positive,9
9,5.5979275e-05,False,pytorch_NN,Urocanic acid,MAPS,positive,9
10,0.004857853,False,pytorch_NN,Valine,MAPS,positive,9
11,0.0008959412,False,pytorch_NN,Xanthine,MAPS,positive,9
12,8.948943e-05,False,pytorch_NN,cis-Aconitic acid,MAPS,positive,9
13,0.00011771035,False,pytorch_NN,gamma-Aminobutyric acid,MAPS,positive,9
14,0.00024454086,False,pytorch_NN,myo-Inositol,MAPS,positive,9
0,0.00035212745,True,pytorch_NN,3-Hydroxymethylglutaric acid,NEDC,negative,0
1,0.85332954,True,pytorch_NN,3-Phosphoglyceric acid,NEDC,negative,0
2,0.0014941129,True,pytorch_NN,Adenosine monophosphate,NEDC,negative,0
3,0.0075276406,True,pytorch_NN,CAR 16:0,NEDC,negative,0
4,0.99996316,True,pytorch_NN,Cardiolipin 18:1,NEDC,negative,0
5,0.0019782016,False,pytorch_NN,2-Oxoglutaric acid,NEDC,negative,0
6,0.0050739627,False,pytorch_NN,3-Hydroxyanthranilic acid,NEDC,negative,0
7,0.0009846189,False,pytorch_NN,"4,5-Dihydroorotic acid",NEDC,negative,0
8,0.007569163,False,pytorch_NN,4-Hydroxyproline,NEDC,negative,0
9,0.023038197,False,pytorch_NN,5-Hydroxyindoleacetic acid,NEDC,negative,0
10,0.000605927,False,pytorch_NN,6-Phosphogluconic acid,NEDC,negative,0
11,0.00036557222,False,pytorch_NN,Acetoacetic acid,NEDC,negative,0
12,0.7426814,False,pytorch_NN,Acetyl-CoA,NEDC,negative,0
13,2.7478896e-05,False,pytorch_NN,Acetylcarnitine,NEDC,negative,0
14,6.135395e-05,False,pytorch_NN,Acetylcholine,NEDC,negative,0
15,0.0032717383,False,pytorch_NN,Adenine,NEDC,negative,0
16,0.0015122592,False,pytorch_NN,Adenosine diphosphate,NEDC,negative,0
0,0.99675685,True,pytorch_NN,Cer d8:1/22:0 Cer,NEDC,negative,1
1,0.98410785,True,pytorch_NN,Cholic acid,NEDC,negative,1
2,0.026477449,True,pytorch_NN,Fumaric acid,NEDC,negative,1
3,0.95870143,True,pytorch_NN,GlcCer d18:1/18:0,NEDC,negative,1
4,0.0001513255,True,pytorch_NN,Glucosamine,NEDC,negative,1
5,6.8521855e-05,False,pytorch_NN,Agmatine,NEDC,negative,1
6,0.00028147612,False,pytorch_NN,Arginine,NEDC,negative,1
7,0.0024340798,False,pytorch_NN,Argininosuccinic acid,NEDC,negative,1
8,0.5468631,False,pytorch_NN,Ascorbic acid,NEDC,negative,1
9,0.0071237623,False,pytorch_NN,Asparagine,NEDC,negative,1
10,0.011434056,False,pytorch_NN,Aspartic acid,NEDC,negative,1
11,0.050996322,False,pytorch_NN,Biotin,NEDC,negative,1
12,0.9994894,False,pytorch_NN,Butyric acid,NEDC,negative,1
13,0.009457524,False,pytorch_NN,Carnitine,NEDC,negative,1
14,0.004404052,False,pytorch_NN,Carnosine,NEDC,negative,1
15,0.0008073732,False,pytorch_NN,Cholecalciferol,NEDC,negative,1
16,0.05388769,False,pytorch_NN,Cholesterol,NEDC,negative,1
0,0.80216366,True,pytorch_NN,Glucosyl cholesterol,NEDC,negative,2
1,0.9527069,True,pytorch_NN,Glycerol 3-phosphate,NEDC,negative,2
2,0.42588156,True,pytorch_NN,Kynurenic acid,NEDC,negative,2
3,0.9966627,True,pytorch_NN,Lyso PA 18:1,NEDC,negative,2
4,0.9974025,True,pytorch_NN,Lyso PC 15:0,NEDC,negative,2
5,1.8347757e-05,False,pytorch_NN,Cholesteryl acetate,NEDC,negative,2
6,0.0017518204,False,pytorch_NN,Cholesteryl ester 17:0,NEDC,negative,2
7,6.0366556e-06,False,pytorch_NN,Choline,NEDC,negative,2
8,1.0,False,pytorch_NN,Citric acid,NEDC,negative,2
9,0.05727344,False,pytorch_NN,Citrulline,NEDC,negative,2
10,0.7924265,False,pytorch_NN,Coenzyme A,NEDC,negative,2
11,0.00042114913,False,pytorch_NN,Creatine,NEDC,negative,2
12,0.0010385988,False,pytorch_NN,Creatinine,NEDC,negative,2
13,0.83574307,False,pytorch_NN,Cyclic adenosine monophosphate,NEDC,negative,2
14,0.0037779182,False,pytorch_NN,Cysteine,NEDC,negative,2
15,0.00857453,False,pytorch_NN,Cystine,NEDC,negative,2
16,0.0137995295,False,pytorch_NN,Cytidine,NEDC,negative,2
0,0.99735284,True,pytorch_NN,Lyso PE 18:0,NEDC,negative,3
1,0.9999052,True,pytorch_NN,Lyso PG 16:0,NEDC,negative,3
2,0.9430285,True,pytorch_NN,Lyso PI 17:1,NEDC,negative,3
3,0.9729163,True,pytorch_NN,Lyso PS 17:1,NEDC,negative,3
4,0.086091034,True,pytorch_NN,Malic acid,NEDC,negative,3
5,0.0021435553,False,pytorch_NN,Cytidine monophosphate,NEDC,negative,3
6,0.042227335,False,pytorch_NN,Cytosine,NEDC,negative,3
7,0.31152356,False,pytorch_NN,DG 18:0-22:6,NEDC,negative,3
8,0.023844955,False,pytorch_NN,Dihydroxyacetone,NEDC,negative,3
9,0.98934597,False,pytorch_NN,Dihydroxyacetone phosphate,NEDC,negative,3
10,0.0003434948,False,pytorch_NN,Dopamine,NEDC,negative,3
11,0.0005450891,False,pytorch_NN,Epinephrine,NEDC,negative,3
12,0.012548087,False,pytorch_NN,Estradiol,NEDC,negative,3
13,0.44470856,False,pytorch_NN,Flavin adenine dinucleotide,NEDC,negative,3
14,0.99998236,False,pytorch_NN,Flavin mononucleotide,NEDC,negative,3
15,0.1468547,False,pytorch_NN,Folic acid,NEDC,negative,3
16,0.005394017,False,pytorch_NN,"Fructose 1,6-bisphosphate",NEDC,negative,3
0,0.23815963,True,pytorch_NN,Malonic acid,NEDC,negative,4
1,0.026100866,True,pytorch_NN,N-Acetylaspartylglutamic acid,NEDC,negative,4
2,0.9340856,True,pytorch_NN,Orotic acid,NEDC,negative,4
3,0.85661817,True,pytorch_NN,PA 16:0-18:1,NEDC,negative,4
4,0.010470895,True,pytorch_NN,PC 15:0-18:1,NEDC,negative,4
5,0.9999728,False,pytorch_NN,GM3 Ganglioside 18:0,NEDC,negative,4
6,0.9103024,False,pytorch_NN,Gluconic acid,NEDC,negative,4
7,0.99713314,False,pytorch_NN,Glucosamine 6-phosphate,NEDC,negative,4
8,0.100525424,False,pytorch_NN,Glucose,NEDC,negative,4
9,0.63788456,False,pytorch_NN,Glucose 6-phosphate,NEDC,negative,4
10,0.011145165,False,pytorch_NN,Glutamic acid,NEDC,negative,4
11,0.006349858,False,pytorch_NN,Glutamine,NEDC,negative,4
12,0.005966358,False,pytorch_NN,Glutathione,NEDC,negative,4
13,0.9684585,False,pytorch_NN,Glycerophosphocholine,NEDC,negative,4
14,0.00010644075,False,pytorch_NN,Glycine,NEDC,negative,4
15,0.13536134,False,pytorch_NN,Guanine,NEDC,negative,4
16,1.41847195e-05,False,pytorch_NN,Histamine,NEDC,negative,4
0,0.7841616,True,pytorch_NN,PE 18:0-20:4,NEDC,negative,5
1,0.9983317,True,pytorch_NN,PG 16:0-18:1,NEDC,negative,5
2,0.9961842,True,pytorch_NN,PI 16:0-18:1,NEDC,negative,5
3,0.9986755,True,pytorch_NN,PI(5)P 18:1,NEDC,negative,5
4,0.000178937,False,pytorch_NN,Histidine,NEDC,negative,5
5,0.010668408,False,pytorch_NN,Homocysteine,NEDC,negative,5
6,0.0015569794,False,pytorch_NN,Hypoxanthine,NEDC,negative,5
7,0.00060181756,False,pytorch_NN,Kynurenine,NEDC,negative,5
8,0.0014708807,False,pytorch_NN,L-Dopa,NEDC,negative,5
9,0.7329785,False,pytorch_NN,Lactic acid,NEDC,negative,5
10,0.5663229,False,pytorch_NN,MG 18:1,NEDC,negative,5
11,0.0010627193,False,pytorch_NN,Melatonin,NEDC,negative,5
12,0.045308184,False,pytorch_NN,Methionine,NEDC,negative,5
13,0.8229786,False,pytorch_NN,Mevalonic acid,NEDC,negative,5
14,0.0002726257,False,pytorch_NN,Myo-inositol 1-phosphate,NEDC,negative,5
15,0.99705267,False,pytorch_NN,N-Acetylaspartic acid,NEDC,negative,5
0,0.99840516,True,pytorch_NN,PS (POPS) 16:0-18:1,NEDC,negative,6
1,0.0015548815,True,pytorch_NN,Palmitic acid,NEDC,negative,6
2,0.0021589221,True,pytorch_NN,Palmitoyl-CoA,NEDC,negative,6
3,0.0002755228,True,pytorch_NN,Pantetheine,NEDC,negative,6
4,0.0054261405,False,pytorch_NN,N-Acetylgalactosamine 6-phosphate,NEDC,negative,6
