Feature importance (mean abs value of shap-value),Model-impact of points with high-value features,Model-impact of points with low-value features,Feature name,matrix,polarity
0.06266285982792856,-0.20647789057970545,0.015533790874644808,1564,CMBT,negative
0.06263653297902518,0.7422035136772629,-0.04928860712331471,1104,DHB,positive
0.06254305365970421,-0.03167664016592271,0.0018252158976339139,1017,DHAP,positive
0.06252212501136388,-0.2457744439001696,0.02437350898324032,1097,9AA,negative
0.062475066287351735,-0.09836008480736716,0.006426844151032651,1019,ClCCA,negative
0.062451620757821145,0.6113088309169158,-0.03908890355189892,1097,pNA,positive
0.0624511781661112,-0.4821579574160819,0.033564299029648914,1921,CMBT,positive
0.0623406770231436,-0.4384454713298615,0.03589205464368373,736,9AA,positive
0.06232747769100773,0.21210486611942886,-0.01481509168359437,926,NOR,positive
0.06218453269227663,-0.2457744439001696,0.02437350898324032,563,9AA,negative
0.062165986415518286,0.10078693746284793,-0.0074169485862271445,414,CHCA,positive
0.06210540050718313,-0.20647789057970545,0.015533790874644808,932,CMBT,negative
0.06201693285378366,0.7422035136772629,-0.04928860712331471,2004,DHB,positive
0.062002275420878175,-3.2736978012739195,0.19194976148715953,1028,CHCA,negative
0.06198734074040541,-0.04115168554461992,0.0028552526536804778,1849,DHAP,negative
0.06190607900170084,-3.2736978012739195,0.19194976148715953,1349,CHCA,negative
0.06184569510041841,0.21210486611942886,-0.01481509168359437,715,NOR,positive
0.061806038303544385,-0.1682404025134837,0.011975878010973795,125,MAPS,negative
0.061794650393227735,-0.05717016237778078,0.003539651226209859,1750,DHB,negative
0.0614798969515787,-0.07337415088508896,0.0035519863088041125,1057,NEDC,positive
0.06142007853930532,0.6113088309169158,-0.03908890355189892,62,pNA,positive
0.061417424375530556,0.10078693746284793,-0.0074169485862271445,polarizability,CHCA,positive
0.06139994258096031,-2.1083114399357066,0.1534426409766263,1325,DAN,negative
0.06138679822381992,-0.09836008480736716,0.006426844151032651,1152,ClCCA,negative
0.06134173800793814,0.28842066750985074,-0.020980644627278475,116,ClCCA,positive
0.06133747283161643,-0.0257899918038622,0.002106556042908375,389,NEDC,negative
0.06125720311777878,0.10078693746284793,-0.0074169485862271445,1921,CHCA,positive
0.061200584951626946,-0.03167664016592271,0.0018252158976339139,935,DHAP,positive
0.06095217067536108,-0.1474402129835345,0.009728882325533324,694,MAPS,positive
0.060944863401702604,-0.05717016237778078,0.003539651226209859,polarizability,DHB,negative
0.060932190449004185,-0.4384454713298615,0.03589205464368373,1921,9AA,positive
0.060899314043993416,-0.03167664016592271,0.0018252158976339139,392,DHAP,positive
0.06084137272324648,-0.0257899918038622,0.002106556042908375,192,NEDC,negative
0.06059395857885772,-0.09836008480736716,0.006426844151032651,610,ClCCA,negative
0.060260943633507286,0.28842066750985074,-0.020980644627278475,41,ClCCA,positive
0.06022540907667694,-0.09836008480736716,0.006426844151032651,926,ClCCA,negative
