,Matrix short,Polarity,adduct,name_short,detected,spot_intensity
19759,NOR,positive,+Cl,4-Hydroxyproline,0,0.0
19760,NOR,positive,+Cl,5-Hydroxyindoleacetic acid,0,0.0
19761,NOR,positive,+Cl,6-Phosphogluconic acid,0,0.0
19762,NOR,positive,+Cl,Acetoacetic acid,0,0.0
19763,NOR,positive,+Cl,Acetyl-CoA,0,0.0
19764,NOR,positive,+Cl,Acetylcarnitine,0,0.0
19765,NOR,positive,+Cl,Adenine,0,0.0
19766,NOR,positive,+Cl,Adenosine diphosphate,0,0.0
19767,NOR,positive,+Cl,Adenosine monophosphate,0,0.0
19768,NOR,positive,+Cl,Adenosine triphosphate,0,0.0
19769,NOR,positive,+Cl,Agmatine,0,0.0
19770,NOR,positive,+Cl,Arachidonic acid,0,0.0
19771,NOR,positive,+Cl,Arginine,0,0.0
19772,NOR,positive,+Cl,Argininosuccinic acid,0,0.0
19773,NOR,positive,+Cl,Ascorbic acid,0,0.0
19774,NOR,positive,+Cl,Asparagine,0,0.0
19775,NOR,positive,+Cl,Aspartic acid,0,0.0
19776,NOR,positive,+Cl,Biotin,0,0.0
19777,NOR,positive,+Cl,Butyric acid,0,0.0
19778,NOR,positive,+Cl,CAR 16:0,0,0.0
19779,NOR,positive,+Cl,Carbamoyl phosphate,0,0.0
19780,NOR,positive,+Cl,Cardiolipin 18:1,0,0.0
19781,NOR,positive,+Cl,Carnitine,0,0.0
19782,NOR,positive,+Cl,Carnosine,0,0.0
19783,NOR,positive,+Cl,Cer d8:1/22:0 Cer,0,0.0
19784,NOR,positive,+Cl,Cholecalciferol,0,0.0
19785,NOR,positive,+Cl,Cholesterol,0,0.0
19786,NOR,positive,+Cl,Cholesteryl acetate,0,0.0
19787,NOR,positive,+Cl,Cholesteryl ester 17:0,0,0.0
19788,NOR,positive,+Cl,Cholic acid,0,0.0
19789,NOR,positive,+Cl,Citric acid,0,0.0
19790,NOR,positive,+Cl,Citrulline,0,0.0
19791,NOR,positive,+Cl,Coenzyme A,0,0.0
19792,NOR,positive,+Cl,Creatine,0,0.0
19793,NOR,positive,+Cl,Creatinine,0,0.0
19794,NOR,positive,+Cl,Cyclic adenosine monophosphate,0,0.0
19795,NOR,positive,+Cl,Cysteine,0,0.0
19796,NOR,positive,+Cl,Cystine,0,0.0
19797,NOR,positive,+Cl,Cytidine,0,0.0
19798,NOR,positive,+Cl,Cytidine monophosphate,0,0.0
19799,NOR,positive,+Cl,Cytosine,0,0.0
19800,NOR,positive,+Cl,DG 18:0-22:6,0,0.0
19801,NOR,positive,+Cl,Dihydroxyacetone,0,0.0
19802,NOR,positive,+Cl,Dihydroxyacetone phosphate,0,0.0
19803,NOR,positive,+Cl,Dopamine,0,0.0
19804,NOR,positive,+Cl,Epinephrine,0,0.0
19805,NOR,positive,+Cl,Estradiol,0,0.0
19806,NOR,positive,+Cl,Flavin adenine dinucleotide,0,0.0
19807,NOR,positive,+Cl,Flavin mononucleotide,0,0.0
19808,NOR,positive,+Cl,Folic acid,0,0.0
19809,NOR,positive,+Cl,"Fructose 1,6-bisphosphate",0,0.0
19810,NOR,positive,+Cl,Fumaric acid,0,0.0
19811,NOR,positive,+Cl,GM3 Ganglioside 18:0,0,0.0
19812,NOR,positive,+Cl,GlcCer d18:1/18:0,0,0.0
19813,NOR,positive,+Cl,Gluconic acid,0,0.0
19814,NOR,positive,+Cl,Glucosamine,0,0.0
19815,NOR,positive,+Cl,Glucosamine 6-phosphate,0,0.0
19816,NOR,positive,+Cl,Glucose,0,0.0
19817,NOR,positive,+Cl,Glucose 6-phosphate,0,0.0
19818,NOR,positive,+Cl,Glucosyl cholesterol,0,0.0
19819,NOR,positive,+Cl,Glutamic acid,0,0.0
19820,NOR,positive,+Cl,Glutamine,0,0.0
19821,NOR,positive,+Cl,Glutathione,0,0.0
19822,NOR,positive,+Cl,Glycerol 3-phosphate,0,0.0
19823,NOR,positive,+Cl,Glycerophosphocholine,0,0.0
19824,NOR,positive,+Cl,Glycine,0,0.0
19825,NOR,positive,+Cl,Guanine,0,0.0
19826,NOR,positive,+Cl,Histamine,0,0.0
19827,NOR,positive,+Cl,Histidine,0,0.0
19828,NOR,positive,+Cl,Homocysteine,0,0.0
19829,NOR,positive,+Cl,Hypoxanthine,0,0.0
19830,NOR,positive,+Cl,Indole,0,0.0
19831,NOR,positive,+Cl,Kynurenic acid,0,0.0
19832,NOR,positive,+Cl,Kynurenine,0,0.0
19833,NOR,positive,+Cl,L-Dopa,0,0.0
19834,NOR,positive,+Cl,Lactic acid,0,0.0
19835,NOR,positive,+Cl,Lyso PA 18:1,0,0.0
19836,NOR,positive,+Cl,Lyso PC 15:0,0,0.0
19837,NOR,positive,+Cl,Lyso PE 18:0,0,0.0
19838,NOR,positive,+Cl,Lyso PG 16:0,0,0.0
19839,NOR,positive,+Cl,Lyso PI 17:1,0,0.0
19840,NOR,positive,+Cl,Lyso PS 17:1,0,0.0
19841,NOR,positive,+Cl,MG 18:1,0,0.0
19842,NOR,positive,+Cl,Malic acid,0,0.0
19843,NOR,positive,+Cl,Malonic acid,0,0.0
19844,NOR,positive,+Cl,Melatonin,0,0.0
19845,NOR,positive,+Cl,Methionine,0,0.0
19846,NOR,positive,+Cl,Mevalonic acid,0,0.0
19847,NOR,positive,+Cl,Myo-inositol 1-phosphate,0,0.0
19848,NOR,positive,+Cl,N-Acetylaspartic acid,0,0.0
19849,NOR,positive,+Cl,N-Acetylaspartylglutamic acid,0,0.0
19850,NOR,positive,+Cl,N-Acetylgalactosamine 6-phosphate,0,0.0
19851,NOR,positive,+Cl,N-Acetylglucosamine,0,0.0
19852,NOR,positive,+Cl,"N6,N6,N6-Trimethyllysine",0,0.0
19853,NOR,positive,+Cl,Niacinamide,0,0.0
19854,NOR,positive,+Cl,Nicotinamide adenine dinucleotide (NAD),0,0.0
19855,NOR,positive,+Cl,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
19856,NOR,positive,+Cl,Nicotinic acid,0,0.0
19857,NOR,positive,+Cl,Ornithine,0,0.0
19858,NOR,positive,+Cl,Orotic acid,0,0.0
19859,NOR,positive,+Cl,Oxalacetic acid,0,0.0
19860,NOR,positive,+Cl,Oxidized glutathione,0,0.0
19861,NOR,positive,+Cl,PA 16:0-18:1,0,0.0
19862,NOR,positive,+Cl,PC (O) C16-18:1,0,0.0
19863,NOR,positive,+Cl,PC 15:0-18:1,0,0.0
19864,NOR,positive,+Cl,PE 18:0-20:4,0,0.0
19865,NOR,positive,+Cl,PG 16:0-18:1,0,0.0
19866,NOR,positive,+Cl,PI 16:0-18:1,0,0.0
19867,NOR,positive,+Cl,PI(5)P 18:1,0,0.0
19868,NOR,positive,+Cl,PS (POPS) 16:0-18:1,0,0.0
19869,NOR,positive,+Cl,Palmitic acid,0,0.0
19870,NOR,positive,+Cl,Palmitoyl-CoA,0,0.0
19871,NOR,positive,+Cl,Pantetheine,0,0.0
19872,NOR,positive,+Cl,Pantothenic acid,0,0.0
19873,NOR,positive,+Cl,Phenylalanine,0,0.0
19874,NOR,positive,+Cl,Phosphocreatine,0,0.0
19875,NOR,positive,+Cl,Phosphoenolpyruvic acid,0,0.0
19876,NOR,positive,+Cl,Phosphoserine,0,0.0
19877,NOR,positive,+Cl,Phylloquinone,0,0.0
19878,NOR,positive,+Cl,Proline,0,0.0
19879,NOR,positive,+Cl,Propionylcarnitine,0,0.0
19880,NOR,positive,+Cl,Prostaglandin E1,0,0.0
19881,NOR,positive,+Cl,Putrescine,0,0.0
19882,NOR,positive,+Cl,Pyridoxine,0,0.0
19883,NOR,positive,+Cl,Pyruvic acid,0,0.0
19884,NOR,positive,+Cl,Quinolinic acid,0,0.0
19885,NOR,positive,+Cl,Retinoic acid,0,0.0
19886,NOR,positive,+Cl,Riboflavin,0,0.0
19887,NOR,positive,+Cl,Ribose 5-phosphate,0,0.0
19888,NOR,positive,+Cl,Ribulose,0,0.0
19889,NOR,positive,+Cl,Ribulose 5-phosphate,0,0.0
19890,NOR,positive,+Cl,S-Adenosylhomocysteine,0,0.0
19891,NOR,positive,+Cl,SM d18:1-16:0,0,0.0
19892,NOR,positive,+Cl,Serine,0,0.0
19893,NOR,positive,+Cl,Serotonin,0,0.0
19894,NOR,positive,+Cl,Spermidine,0,0.0
19895,NOR,positive,+Cl,Spermine,0,0.0
19896,NOR,positive,+Cl,Succinic acid,0,0.0
19897,NOR,positive,+Cl,Sulfo GalCer 18:0(2S-OH),0,0.0
19898,NOR,positive,+Cl,TG 15:0-18:1-15:0,0,0.0
19899,NOR,positive,+Cl,Taurine,0,0.0
19900,NOR,positive,+Cl,Taurocholic acid,0,0.0
19901,NOR,positive,+Cl,Tetrahydrofolic acid,0,0.0
19902,NOR,positive,+Cl,Thymine,0,0.0
19903,NOR,positive,+Cl,Tryptophan,0,0.0
19904,NOR,positive,+Cl,Tyrosine,0,0.0
19905,NOR,positive,+Cl,Uracil,0,0.0
19906,NOR,positive,+Cl,Ureidosuccinic acid,0,0.0
19907,NOR,positive,+Cl,Uric acid,0,0.0
19908,NOR,positive,+Cl,Uridine,0,0.0
19909,NOR,positive,+Cl,Uridine diphosphate,0,0.0
19910,NOR,positive,+Cl,Uridine diphosphate glucose,0,0.0
19911,NOR,positive,+Cl,Uridine diphosphate glucuronic acid,0,0.0
19912,NOR,positive,+Cl,Uridine diphosphate-N-acetylglucosamine,0,0.0
19913,NOR,positive,+Cl,Urocanic acid,0,0.0
19914,NOR,positive,+Cl,Valine,0,0.0
19915,NOR,positive,+Cl,Xanthine,0,0.0
19916,NOR,positive,+Cl,alpha-tocopherol,0,0.0
19917,NOR,positive,+Cl,cis-Aconitic acid,0,0.0
19918,NOR,positive,+Cl,gamma-Aminobutyric acid,0,0.0
19919,NOR,positive,+Cl,myo-Inositol,0,0.0
20086,NOR,positive,+K,2-Oxoglutaric acid,0,0.0
20087,NOR,positive,+K,3-Hydroxyanthranilic acid,0,0.0
20088,NOR,positive,+K,3-Hydroxymethylglutaric acid,0,0.0
20089,NOR,positive,+K,3-Phosphoglyceric acid,0,0.0
20090,NOR,positive,+K,"4,5-Dihydroorotic acid",0,0.0
20091,NOR,positive,+K,4-Hydroxyproline,0,0.0
20092,NOR,positive,+K,5-Hydroxyindoleacetic acid,0,0.0
20093,NOR,positive,+K,6-Phosphogluconic acid,0,0.0
20094,NOR,positive,+K,Acetoacetic acid,0,0.0
20095,NOR,positive,+K,Acetyl-CoA,0,0.0
20096,NOR,positive,+K,Acetylcarnitine,0,0.0
20097,NOR,positive,+K,Adenine,0,0.0
20098,NOR,positive,+K,Adenosine diphosphate,1,841.1808
20099,NOR,positive,+K,Adenosine monophosphate,0,0.0
20100,NOR,positive,+K,Adenosine triphosphate,0,0.0
20101,NOR,positive,+K,Agmatine,0,0.0
20102,NOR,positive,+K,Arachidonic acid,0,0.0
20103,NOR,positive,+K,Arginine,0,0.0
20104,NOR,positive,+K,Argininosuccinic acid,0,0.0
20105,NOR,positive,+K,Ascorbic acid,0,0.0
20106,NOR,positive,+K,Asparagine,0,0.0
20107,NOR,positive,+K,Aspartic acid,0,0.0
20108,NOR,positive,+K,Biotin,0,0.0
20109,NOR,positive,+K,Butyric acid,0,0.0
20110,NOR,positive,+K,CAR 16:0,1,46.602604
20111,NOR,positive,+K,Carbamoyl phosphate,0,0.0
20112,NOR,positive,+K,Cardiolipin 18:1,0,0.0
20113,NOR,positive,+K,Carnitine,0,0.0
20114,NOR,positive,+K,Carnosine,0,0.0
20115,NOR,positive,+K,Cer d8:1/22:0 Cer,0,0.0
20116,NOR,positive,+K,Cholecalciferol,0,0.0
20117,NOR,positive,+K,Cholesterol,0,0.0
20118,NOR,positive,+K,Cholesteryl acetate,0,0.0
20119,NOR,positive,+K,Cholesteryl ester 17:0,0,0.0
20120,NOR,positive,+K,Cholic acid,0,0.0
20121,NOR,positive,+K,Citric acid,0,0.0
20122,NOR,positive,+K,Citrulline,1,12.110999
20123,NOR,positive,+K,Coenzyme A,0,0.0
20124,NOR,positive,+K,Creatine,0,0.0
20125,NOR,positive,+K,Creatinine,1,549.99945
20126,NOR,positive,+K,Cyclic adenosine monophosphate,0,0.0
20127,NOR,positive,+K,Cysteine,0,0.0
20128,NOR,positive,+K,Cystine,0,0.0
20129,NOR,positive,+K,Cytidine,0,0.0
20130,NOR,positive,+K,Cytidine monophosphate,1,929.718
20131,NOR,positive,+K,Cytosine,0,0.0
20132,NOR,positive,+K,DG 18:0-22:6,0,0.0
20133,NOR,positive,+K,Dihydroxyacetone,0,0.0
20134,NOR,positive,+K,Dihydroxyacetone phosphate,0,0.0
20135,NOR,positive,+K,Dopamine,0,0.0
20136,NOR,positive,+K,Epinephrine,0,0.0
20137,NOR,positive,+K,Estradiol,0,0.0
20138,NOR,positive,+K,Flavin adenine dinucleotide,0,0.0
20139,NOR,positive,+K,Flavin mononucleotide,1,241.75423
20140,NOR,positive,+K,Folic acid,0,0.0
20141,NOR,positive,+K,"Fructose 1,6-bisphosphate",0,0.0
20142,NOR,positive,+K,Fumaric acid,0,0.0
20143,NOR,positive,+K,GM3 Ganglioside 18:0,0,0.0
20144,NOR,positive,+K,GlcCer d18:1/18:0,1,340.22253
20145,NOR,positive,+K,Gluconic acid,0,0.0
20146,NOR,positive,+K,Glucosamine,0,0.0
20147,NOR,positive,+K,Glucosamine 6-phosphate,0,0.0
20148,NOR,positive,+K,Glucose,0,0.0
20149,NOR,positive,+K,Glucose 6-phosphate,0,0.0
20150,NOR,positive,+K,Glucosyl cholesterol,1,86.24565
20151,NOR,positive,+K,Glutamic acid,0,0.0
20152,NOR,positive,+K,Glutamine,0,0.0
20153,NOR,positive,+K,Glutathione,1,853.1982
20154,NOR,positive,+K,Glycerol 3-phosphate,0,0.0
20155,NOR,positive,+K,Glycerophosphocholine,1,32.645977
20156,NOR,positive,+K,Glycine,0,0.0
20157,NOR,positive,+K,Guanine,0,0.0
20158,NOR,positive,+K,Histamine,0,0.0
20159,NOR,positive,+K,Histidine,1,79.2437
20160,NOR,positive,+K,Homocysteine,0,0.0
20161,NOR,positive,+K,Hypoxanthine,0,0.0
20162,NOR,positive,+K,Indole,0,0.0
20163,NOR,positive,+K,Kynurenic acid,0,0.0
20164,NOR,positive,+K,Kynurenine,0,0.0
20165,NOR,positive,+K,L-Dopa,0,0.0
20166,NOR,positive,+K,Lactic acid,0,0.0
20167,NOR,positive,+K,Lyso PA 18:1,1,117.92691
20168,NOR,positive,+K,Lyso PC 15:0,1,247.14986
20169,NOR,positive,+K,Lyso PE 18:0,1,224.2819
20170,NOR,positive,+K,Lyso PG 16:0,1,116.41768
20171,NOR,positive,+K,Lyso PI 17:1,0,0.0
20172,NOR,positive,+K,Lyso PS 17:1,1,220.43495
20173,NOR,positive,+K,MG 18:1,0,0.0
20174,NOR,positive,+K,Malic acid,0,0.0
20175,NOR,positive,+K,Malonic acid,0,0.0
20176,NOR,positive,+K,Melatonin,0,0.0
20177,NOR,positive,+K,Methionine,0,0.0
20178,NOR,positive,+K,Mevalonic acid,0,0.0
20179,NOR,positive,+K,Myo-inositol 1-phosphate,0,0.0
20180,NOR,positive,+K,N-Acetylaspartic acid,0,0.0
20181,NOR,positive,+K,N-Acetylaspartylglutamic acid,0,0.0
20182,NOR,positive,+K,N-Acetylgalactosamine 6-phosphate,0,0.0
20183,NOR,positive,+K,N-Acetylglucosamine,1,663.0533
20184,NOR,positive,+K,"N6,N6,N6-Trimethyllysine",1,14.406552
20185,NOR,positive,+K,Niacinamide,0,0.0
20186,NOR,positive,+K,Nicotinamide adenine dinucleotide (NAD),0,0.0
20187,NOR,positive,+K,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
20188,NOR,positive,+K,Nicotinic acid,0,0.0
20189,NOR,positive,+K,Ornithine,0,0.0
20190,NOR,positive,+K,Orotic acid,0,0.0
20191,NOR,positive,+K,Oxalacetic acid,0,0.0
20192,NOR,positive,+K,Oxidized glutathione,1,540.37994
20193,NOR,positive,+K,PA 16:0-18:1,0,0.0
20194,NOR,positive,+K,PC (O) C16-18:1,0,0.0
20195,NOR,positive,+K,PC 15:0-18:1,0,0.0
20196,NOR,positive,+K,PE 18:0-20:4,0,0.0
20197,NOR,positive,+K,PG 16:0-18:1,0,0.0
20198,NOR,positive,+K,PI 16:0-18:1,0,0.0
20199,NOR,positive,+K,PI(5)P 18:1,0,0.0
20200,NOR,positive,+K,PS (POPS) 16:0-18:1,0,0.0
20201,NOR,positive,+K,Palmitic acid,0,0.0
20202,NOR,positive,+K,Palmitoyl-CoA,0,0.0
20203,NOR,positive,+K,Pantetheine,0,0.0
20204,NOR,positive,+K,Pantothenic acid,0,0.0
20205,NOR,positive,+K,Phenylalanine,0,0.0
20206,NOR,positive,+K,Phosphocreatine,0,0.0
20207,NOR,positive,+K,Phosphoenolpyruvic acid,1,55.975403
20208,NOR,positive,+K,Phosphoserine,0,0.0
20209,NOR,positive,+K,Phylloquinone,0,0.0
20210,NOR,positive,+K,Proline,0,0.0
20211,NOR,positive,+K,Propionylcarnitine,0,0.0
20212,NOR,positive,+K,Prostaglandin E1,1,187.476
20213,NOR,positive,+K,Putrescine,0,0.0
20214,NOR,positive,+K,Pyridoxine,0,0.0
20215,NOR,positive,+K,Pyruvic acid,0,0.0
20216,NOR,positive,+K,Quinolinic acid,0,0.0
20217,NOR,positive,+K,Retinoic acid,0,0.0
20218,NOR,positive,+K,Riboflavin,1,342.44336
20219,NOR,positive,+K,Ribose 5-phosphate,0,0.0
20220,NOR,positive,+K,Ribulose,0,0.0
20221,NOR,positive,+K,Ribulose 5-phosphate,0,0.0
20222,NOR,positive,+K,S-Adenosylhomocysteine,0,0.0
20223,NOR,positive,+K,SM d18:1-16:0,1,53.963577
20224,NOR,positive,+K,Serine,0,0.0
20225,NOR,positive,+K,Serotonin,0,0.0
20226,NOR,positive,+K,Spermidine,0,0.0
20227,NOR,positive,+K,Spermine,0,0.0
20228,NOR,positive,+K,Succinic acid,0,0.0
20229,NOR,positive,+K,Sulfo GalCer 18:0(2S-OH),0,0.0
20230,NOR,positive,+K,TG 15:0-18:1-15:0,0,0.0
20231,NOR,positive,+K,Taurine,0,0.0
20232,NOR,positive,+K,Taurocholic acid,0,0.0
20233,NOR,positive,+K,Tetrahydrofolic acid,0,0.0
20234,NOR,positive,+K,Thymine,0,0.0
20235,NOR,positive,+K,Tryptophan,0,0.0
20236,NOR,positive,+K,Tyrosine,0,0.0
20237,NOR,positive,+K,Uracil,0,0.0
20238,NOR,positive,+K,Ureidosuccinic acid,0,0.0
20239,NOR,positive,+K,Uric acid,0,0.0
20240,NOR,positive,+K,Uridine,0,0.0
20241,NOR,positive,+K,Uridine diphosphate,0,0.0
20242,NOR,positive,+K,Uridine diphosphate glucose,0,0.0
20243,NOR,positive,+K,Uridine diphosphate glucuronic acid,0,0.0
20244,NOR,positive,+K,Uridine diphosphate-N-acetylglucosamine,0,0.0
20245,NOR,positive,+K,Urocanic acid,0,0.0
20246,NOR,positive,+K,Valine,0,0.0
20247,NOR,positive,+K,Xanthine,0,0.0
20248,NOR,positive,+K,alpha-tocopherol,0,0.0
20249,NOR,positive,+K,cis-Aconitic acid,0,0.0
20250,NOR,positive,+K,gamma-Aminobutyric acid,0,0.0
20251,NOR,positive,+K,myo-Inositol,0,0.0
20252,NOR,positive,+Na,2-Oxoglutaric acid,0,0.0
20253,NOR,positive,+Na,3-Hydroxyanthranilic acid,0,0.0
20254,NOR,positive,+Na,3-Hydroxymethylglutaric acid,0,0.0
20255,NOR,positive,+Na,3-Phosphoglyceric acid,0,0.0
20256,NOR,positive,+Na,"4,5-Dihydroorotic acid",0,0.0
20257,NOR,positive,+Na,4-Hydroxyproline,1,522.11316
20258,NOR,positive,+Na,5-Hydroxyindoleacetic acid,1,216.45505
20259,NOR,positive,+Na,6-Phosphogluconic acid,0,0.0
20260,NOR,positive,+Na,Acetoacetic acid,0,0.0
20261,NOR,positive,+Na,Acetyl-CoA,1,522.91064
20262,NOR,positive,+Na,Acetylcarnitine,1,8154.799
20263,NOR,positive,+Na,Adenine,0,0.0
20264,NOR,positive,+Na,Adenosine diphosphate,0,0.0
20265,NOR,positive,+Na,Adenosine monophosphate,1,12558.828
20266,NOR,positive,+Na,Adenosine triphosphate,0,0.0
20267,NOR,positive,+Na,Agmatine,0,0.0
20268,NOR,positive,+Na,Arachidonic acid,0,0.0
20269,NOR,positive,+Na,Arginine,1,675.1127
20270,NOR,positive,+Na,Argininosuccinic acid,0,0.0
20271,NOR,positive,+Na,Ascorbic acid,0,0.0
20272,NOR,positive,+Na,Asparagine,1,139.89413
20273,NOR,positive,+Na,Aspartic acid,0,0.0
20274,NOR,positive,+Na,Biotin,0,0.0
20275,NOR,positive,+Na,Butyric acid,0,0.0
20276,NOR,positive,+Na,CAR 16:0,1,59318.74
20277,NOR,positive,+Na,Carbamoyl phosphate,0,0.0
20278,NOR,positive,+Na,Cardiolipin 18:1,1,36.458088
20279,NOR,positive,+Na,Carnitine,0,0.0
20280,NOR,positive,+Na,Carnosine,1,8831.114
20281,NOR,positive,+Na,Cer d8:1/22:0 Cer,1,14351.273
20282,NOR,positive,+Na,Cholecalciferol,0,0.0
20283,NOR,positive,+Na,Cholesterol,0,0.0
20284,NOR,positive,+Na,Cholesteryl acetate,0,0.0
20285,NOR,positive,+Na,Cholesteryl ester 17:0,1,36.846943
20286,NOR,positive,+Na,Cholic acid,1,23835.084
20287,NOR,positive,+Na,Citric acid,1,323.4851
20288,NOR,positive,+Na,Citrulline,1,3620.0046
20289,NOR,positive,+Na,Coenzyme A,0,0.0
20290,NOR,positive,+Na,Creatine,1,875.15326
20291,NOR,positive,+Na,Creatinine,1,11804.112
20292,NOR,positive,+Na,Cyclic adenosine monophosphate,1,11895.69
20293,NOR,positive,+Na,Cysteine,1,362.28094
20294,NOR,positive,+Na,Cystine,0,0.0
20295,NOR,positive,+Na,Cytidine,1,6068.5596
20296,NOR,positive,+Na,Cytidine monophosphate,1,59525.77
20297,NOR,positive,+Na,Cytosine,1,1191.4731
20298,NOR,positive,+Na,DG 18:0-22:6,0,0.0
20299,NOR,positive,+Na,Dihydroxyacetone,0,0.0
20300,NOR,positive,+Na,Dihydroxyacetone phosphate,0,0.0
20301,NOR,positive,+Na,Dopamine,1,249.3268
20302,NOR,positive,+Na,Epinephrine,0,0.0
20303,NOR,positive,+Na,Estradiol,0,0.0
20304,NOR,positive,+Na,Flavin adenine dinucleotide,1,315.45825
20305,NOR,positive,+Na,Flavin mononucleotide,1,21925.213
20306,NOR,positive,+Na,Folic acid,1,16162.763
20307,NOR,positive,+Na,"Fructose 1,6-bisphosphate",1,968.0625
20308,NOR,positive,+Na,Fumaric acid,0,0.0
20309,NOR,positive,+Na,GM3 Ganglioside 18:0,1,2550.5032
20310,NOR,positive,+Na,GlcCer d18:1/18:0,1,106279.164
20311,NOR,positive,+Na,Gluconic acid,0,0.0
20312,NOR,positive,+Na,Glucosamine,1,300.56247
20313,NOR,positive,+Na,Glucosamine 6-phosphate,0,0.0
20314,NOR,positive,+Na,Glucose,0,0.0
20315,NOR,positive,+Na,Glucose 6-phosphate,0,0.0
20316,NOR,positive,+Na,Glucosyl cholesterol,1,15677.19
20317,NOR,positive,+Na,Glutamic acid,1,529.16595
20318,NOR,positive,+Na,Glutamine,0,0.0
20319,NOR,positive,+Na,Glutathione,1,42661.887
20320,NOR,positive,+Na,Glycerol 3-phosphate,0,0.0
20321,NOR,positive,+Na,Glycerophosphocholine,1,10977.68
20322,NOR,positive,+Na,Glycine,0,0.0
20323,NOR,positive,+Na,Guanine,1,1196.6562
20324,NOR,positive,+Na,Histamine,1,318.01617
20325,NOR,positive,+Na,Histidine,1,12019.7705
20326,NOR,positive,+Na,Homocysteine,0,0.0
20327,NOR,positive,+Na,Hypoxanthine,1,627.6772
20328,NOR,positive,+Na,Indole,0,0.0
20329,NOR,positive,+Na,Kynurenic acid,0,0.0
20330,NOR,positive,+Na,Kynurenine,0,0.0
20331,NOR,positive,+Na,L-Dopa,1,385.13214
20332,NOR,positive,+Na,Lactic acid,0,0.0
20333,NOR,positive,+Na,Lyso PA 18:1,1,24002.816
20334,NOR,positive,+Na,Lyso PC 15:0,1,85167.21
20335,NOR,positive,+Na,Lyso PE 18:0,1,49108.855
20336,NOR,positive,+Na,Lyso PG 16:0,1,52108.324
20337,NOR,positive,+Na,Lyso PI 17:1,1,9501.871
20338,NOR,positive,+Na,Lyso PS 17:1,1,30151.854
20339,NOR,positive,+Na,MG 18:1,1,239.92816
20340,NOR,positive,+Na,Malic acid,1,163.62169
20341,NOR,positive,+Na,Malonic acid,1,8.690702
20342,NOR,positive,+Na,Melatonin,1,347.44696
20343,NOR,positive,+Na,Methionine,0,0.0
20344,NOR,positive,+Na,Mevalonic acid,0,0.0
20345,NOR,positive,+Na,Myo-inositol 1-phosphate,0,0.0
20346,NOR,positive,+Na,N-Acetylaspartic acid,0,0.0
20347,NOR,positive,+Na,N-Acetylaspartylglutamic acid,1,32028.297
20348,NOR,positive,+Na,N-Acetylgalactosamine 6-phosphate,0,0.0
20349,NOR,positive,+Na,N-Acetylglucosamine,1,6310.088
20350,NOR,positive,+Na,"N6,N6,N6-Trimethyllysine",1,5217.9736
20351,NOR,positive,+Na,Niacinamide,0,0.0
20352,NOR,positive,+Na,Nicotinamide adenine dinucleotide (NAD),0,0.0
20353,NOR,positive,+Na,"Nicotinamide adenine dinucleotide, reduced (NADH)",1,109.950005
20354,NOR,positive,+Na,Nicotinic acid,0,0.0
20355,NOR,positive,+Na,Ornithine,0,0.0
20356,NOR,positive,+Na,Orotic acid,0,0.0
20357,NOR,positive,+Na,Oxalacetic acid,0,0.0
20358,NOR,positive,+Na,Oxidized glutathione,1,7664.663
20359,NOR,positive,+Na,PA 16:0-18:1,1,3328.1228
20360,NOR,positive,+Na,PC (O) C16-18:1,1,17013.81
20361,NOR,positive,+Na,PC 15:0-18:1,1,12256.263
20362,NOR,positive,+Na,PE 18:0-20:4,1,295.38492
20363,NOR,positive,+Na,PG 16:0-18:1,1,4548.5596
20364,NOR,positive,+Na,PI 16:0-18:1,1,1472.9889
20365,NOR,positive,+Na,PI(5)P 18:1,1,453.83026
20366,NOR,positive,+Na,PS (POPS) 16:0-18:1,1,6158.314
20367,NOR,positive,+Na,Palmitic acid,0,0.0
20368,NOR,positive,+Na,Palmitoyl-CoA,1,761.0436
20369,NOR,positive,+Na,Pantetheine,1,9211.312
20370,NOR,positive,+Na,Pantothenic acid,1,1486.654
20371,NOR,positive,+Na,Phenylalanine,1,535.39557
20372,NOR,positive,+Na,Phosphocreatine,0,0.0
20373,NOR,positive,+Na,Phosphoenolpyruvic acid,0,0.0
20374,NOR,positive,+Na,Phosphoserine,0,0.0
20375,NOR,positive,+Na,Phylloquinone,1,61.148396
20376,NOR,positive,+Na,Proline,1,361.9289
20377,NOR,positive,+Na,Propionylcarnitine,1,8812.345
20378,NOR,positive,+Na,Prostaglandin E1,1,63218.914
20379,NOR,positive,+Na,Putrescine,0,0.0
20380,NOR,positive,+Na,Pyridoxine,1,418.39612
20381,NOR,positive,+Na,Pyruvic acid,0,0.0
20382,NOR,positive,+Na,Quinolinic acid,0,0.0
20383,NOR,positive,+Na,Retinoic acid,0,0.0
20384,NOR,positive,+Na,Riboflavin,1,167837.5
20385,NOR,positive,+Na,Ribose 5-phosphate,0,0.0
20386,NOR,positive,+Na,Ribulose,0,0.0
20387,NOR,positive,+Na,Ribulose 5-phosphate,0,0.0
20388,NOR,positive,+Na,S-Adenosylhomocysteine,1,27144.898
20389,NOR,positive,+Na,SM d18:1-16:0,1,39665.523
20390,NOR,positive,+Na,Serine,0,0.0
20391,NOR,positive,+Na,Serotonin,1,163.60733
