,Matrix short,Polarity,adduct,name_short,detected,spot_intensity
17090,NEDC,negative,-H,Uridine diphosphate-N-acetylglucosamine,0,0.0
17091,NEDC,negative,-H,Urocanic acid,0,0.0
17092,NEDC,negative,-H,Valine,0,0.0
17093,NEDC,negative,-H,Xanthine,1,166.82407
17094,NEDC,negative,-H,alpha-tocopherol,0,0.0
17095,NEDC,negative,-H,cis-Aconitic acid,0,0.0
17096,NEDC,negative,-H,gamma-Aminobutyric acid,0,0.0
17097,NEDC,negative,-H,myo-Inositol,0,0.0
17596,NEDC,positive,+H,2-Oxoglutaric acid,0,0.0
17597,NEDC,positive,+H,3-Hydroxyanthranilic acid,0,0.0
17598,NEDC,positive,+H,3-Hydroxymethylglutaric acid,0,0.0
17599,NEDC,positive,+H,3-Phosphoglyceric acid,0,0.0
17600,NEDC,positive,+H,"4,5-Dihydroorotic acid",0,0.0
17601,NEDC,positive,+H,4-Hydroxyproline,0,0.0
17602,NEDC,positive,+H,5-Hydroxyindoleacetic acid,0,0.0
17603,NEDC,positive,+H,6-Phosphogluconic acid,0,0.0
17604,NEDC,positive,+H,Acetoacetic acid,0,0.0
17605,NEDC,positive,+H,Acetyl-CoA,0,0.0
17606,NEDC,positive,+H,Acetylcarnitine,1,1091.1395
17607,NEDC,positive,+H,Adenine,0,0.0
17608,NEDC,positive,+H,Adenosine diphosphate,0,0.0
17609,NEDC,positive,+H,Adenosine monophosphate,0,0.0
17610,NEDC,positive,+H,Adenosine triphosphate,0,0.0
17611,NEDC,positive,+H,Agmatine,1,1098.5364
17612,NEDC,positive,+H,Arachidonic acid,0,0.0
17613,NEDC,positive,+H,Arginine,1,201.90733
17614,NEDC,positive,+H,Argininosuccinic acid,1,12.288447
17615,NEDC,positive,+H,Ascorbic acid,0,0.0
17616,NEDC,positive,+H,Asparagine,0,0.0
17617,NEDC,positive,+H,Aspartic acid,0,0.0
17618,NEDC,positive,+H,Biotin,0,0.0
17619,NEDC,positive,+H,Butyric acid,0,0.0
17620,NEDC,positive,+H,CAR 16:0,1,80014.9
17621,NEDC,positive,+H,Carbamoyl phosphate,0,0.0
17622,NEDC,positive,+H,Cardiolipin 18:1,0,0.0
17623,NEDC,positive,+H,Carnitine,1,729.6852
17624,NEDC,positive,+H,Carnosine,0,0.0
17625,NEDC,positive,+H,Cer d8:1/22:0 Cer,1,332.2592
17626,NEDC,positive,+H,Cholecalciferol,1,27.491285
17627,NEDC,positive,+H,Cholesterol,0,0.0
17628,NEDC,positive,+H,Cholesteryl acetate,0,0.0
17629,NEDC,positive,+H,Cholesteryl ester 17:0,0,0.0
17630,NEDC,positive,+H,Cholic acid,0,0.0
17631,NEDC,positive,+H,Citric acid,0,0.0
17632,NEDC,positive,+H,Citrulline,0,0.0
17633,NEDC,positive,+H,Coenzyme A,0,0.0
17634,NEDC,positive,+H,Creatine,0,0.0
17635,NEDC,positive,+H,Creatinine,1,334.85446
17636,NEDC,positive,+H,Cyclic adenosine monophosphate,0,0.0
17637,NEDC,positive,+H,Cysteine,1,51.5295
17638,NEDC,positive,+H,Cystine,0,0.0
17639,NEDC,positive,+H,Cytidine,0,0.0
17640,NEDC,positive,+H,Cytidine monophosphate,0,0.0
17641,NEDC,positive,+H,Cytosine,0,0.0
17642,NEDC,positive,+H,DG 18:0-22:6,0,0.0
17643,NEDC,positive,+H,Dihydroxyacetone,0,0.0
17644,NEDC,positive,+H,Dihydroxyacetone phosphate,0,0.0
17645,NEDC,positive,+H,Dopamine,0,0.0
17646,NEDC,positive,+H,Epinephrine,0,0.0
17647,NEDC,positive,+H,Estradiol,0,0.0
17648,NEDC,positive,+H,Flavin adenine dinucleotide,0,0.0
17649,NEDC,positive,+H,Flavin mononucleotide,0,0.0
17650,NEDC,positive,+H,Folic acid,0,0.0
17651,NEDC,positive,+H,"Fructose 1,6-bisphosphate",0,0.0
17652,NEDC,positive,+H,Fumaric acid,0,0.0
17653,NEDC,positive,+H,GM3 Ganglioside 18:0,0,0.0
17654,NEDC,positive,+H,GlcCer d18:1/18:0,1,576.004
17655,NEDC,positive,+H,Gluconic acid,0,0.0
17656,NEDC,positive,+H,Glucosamine,0,0.0
17657,NEDC,positive,+H,Glucosamine 6-phosphate,0,0.0
17658,NEDC,positive,+H,Glucose,0,0.0
17659,NEDC,positive,+H,Glucose 6-phosphate,0,0.0
17660,NEDC,positive,+H,Glucosyl cholesterol,0,0.0
17661,NEDC,positive,+H,Glutamic acid,0,0.0
17662,NEDC,positive,+H,Glutamine,0,0.0
17663,NEDC,positive,+H,Glutathione,0,0.0
17664,NEDC,positive,+H,Glycerol 3-phosphate,0,0.0
17665,NEDC,positive,+H,Glycerophosphocholine,1,113.99457
17666,NEDC,positive,+H,Glycine,0,0.0
17667,NEDC,positive,+H,Guanine,0,0.0
17668,NEDC,positive,+H,Histamine,1,943.0091
17669,NEDC,positive,+H,Histidine,0,0.0
17670,NEDC,positive,+H,Homocysteine,0,0.0
17671,NEDC,positive,+H,Hypoxanthine,0,0.0
17672,NEDC,positive,+H,Indole,0,0.0
17673,NEDC,positive,+H,Kynurenic acid,0,0.0
17674,NEDC,positive,+H,Kynurenine,0,0.0
17675,NEDC,positive,+H,L-Dopa,0,0.0
17676,NEDC,positive,+H,Lactic acid,0,0.0
17677,NEDC,positive,+H,Lyso PA 18:1,0,0.0
17678,NEDC,positive,+H,Lyso PC 15:0,1,20056.127
17679,NEDC,positive,+H,Lyso PE 18:0,1,2229.6384
17680,NEDC,positive,+H,Lyso PG 16:0,1,151.35959
17681,NEDC,positive,+H,Lyso PI 17:1,0,0.0
17682,NEDC,positive,+H,Lyso PS 17:1,1,526.8598
17683,NEDC,positive,+H,MG 18:1,0,0.0
17684,NEDC,positive,+H,Malic acid,0,0.0
17685,NEDC,positive,+H,Malonic acid,0,0.0
17686,NEDC,positive,+H,Melatonin,0,0.0
17687,NEDC,positive,+H,Methionine,0,0.0
17688,NEDC,positive,+H,Mevalonic acid,0,0.0
17689,NEDC,positive,+H,Myo-inositol 1-phosphate,0,0.0
17690,NEDC,positive,+H,N-Acetylaspartic acid,0,0.0
17691,NEDC,positive,+H,N-Acetylaspartylglutamic acid,0,0.0
17692,NEDC,positive,+H,N-Acetylgalactosamine 6-phosphate,0,0.0
17693,NEDC,positive,+H,N-Acetylglucosamine,0,0.0
17694,NEDC,positive,+H,"N6,N6,N6-Trimethyllysine",1,3813.13
17695,NEDC,positive,+H,Niacinamide,0,0.0
17696,NEDC,positive,+H,Nicotinamide adenine dinucleotide (NAD),0,0.0
17697,NEDC,positive,+H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
17698,NEDC,positive,+H,Nicotinic acid,0,0.0
17699,NEDC,positive,+H,Ornithine,1,17.179518
17700,NEDC,positive,+H,Orotic acid,0,0.0
17701,NEDC,positive,+H,Oxalacetic acid,0,0.0
17702,NEDC,positive,+H,Oxidized glutathione,0,0.0
17703,NEDC,positive,+H,PA 16:0-18:1,0,0.0
17704,NEDC,positive,+H,PC (O) C16-18:1,1,1656.6288
17705,NEDC,positive,+H,PC 15:0-18:1,1,2562.81
17706,NEDC,positive,+H,PE 18:0-20:4,0,0.0
17707,NEDC,positive,+H,PG 16:0-18:1,0,0.0
17708,NEDC,positive,+H,PI 16:0-18:1,0,0.0
17709,NEDC,positive,+H,PI(5)P 18:1,0,0.0
17710,NEDC,positive,+H,PS (POPS) 16:0-18:1,1,274.9001
17711,NEDC,positive,+H,Palmitic acid,0,0.0
17712,NEDC,positive,+H,Palmitoyl-CoA,1,72.331406
17713,NEDC,positive,+H,Pantetheine,0,0.0
17714,NEDC,positive,+H,Pantothenic acid,0,0.0
17715,NEDC,positive,+H,Phenylalanine,0,0.0
17716,NEDC,positive,+H,Phosphocreatine,0,0.0
17717,NEDC,positive,+H,Phosphoenolpyruvic acid,0,0.0
17718,NEDC,positive,+H,Phosphoserine,0,0.0
17719,NEDC,positive,+H,Phylloquinone,0,0.0
17720,NEDC,positive,+H,Proline,0,0.0
17721,NEDC,positive,+H,Propionylcarnitine,1,1045.3853
17722,NEDC,positive,+H,Prostaglandin E1,0,0.0
17723,NEDC,positive,+H,Putrescine,0,0.0
17724,NEDC,positive,+H,Pyridoxine,0,0.0
17725,NEDC,positive,+H,Pyruvic acid,0,0.0
17726,NEDC,positive,+H,Quinolinic acid,0,0.0
17727,NEDC,positive,+H,Retinoic acid,0,0.0
17728,NEDC,positive,+H,Riboflavin,0,0.0
17729,NEDC,positive,+H,Ribose 5-phosphate,0,0.0
17730,NEDC,positive,+H,Ribulose,0,0.0
17731,NEDC,positive,+H,Ribulose 5-phosphate,0,0.0
17732,NEDC,positive,+H,S-Adenosylhomocysteine,0,0.0
17733,NEDC,positive,+H,SM d18:1-16:0,1,1332.8806
17734,NEDC,positive,+H,Serine,0,0.0
17735,NEDC,positive,+H,Serotonin,0,0.0
17736,NEDC,positive,+H,Spermidine,1,164.96376
17737,NEDC,positive,+H,Spermine,1,754.86774
17738,NEDC,positive,+H,Succinic acid,0,0.0
17739,NEDC,positive,+H,Sulfo GalCer 18:0(2S-OH),0,0.0
17740,NEDC,positive,+H,TG 15:0-18:1-15:0,0,0.0
17741,NEDC,positive,+H,Taurine,0,0.0
17742,NEDC,positive,+H,Taurocholic acid,0,0.0
17743,NEDC,positive,+H,Tetrahydrofolic acid,0,0.0
17744,NEDC,positive,+H,Thymine,0,0.0
17745,NEDC,positive,+H,Tryptophan,0,0.0
17746,NEDC,positive,+H,Tyrosine,0,0.0
17747,NEDC,positive,+H,Uracil,0,0.0
17748,NEDC,positive,+H,Ureidosuccinic acid,0,0.0
17749,NEDC,positive,+H,Uric acid,0,0.0
17750,NEDC,positive,+H,Uridine,0,0.0
17751,NEDC,positive,+H,Uridine diphosphate,0,0.0
17752,NEDC,positive,+H,Uridine diphosphate glucose,0,0.0
17753,NEDC,positive,+H,Uridine diphosphate glucuronic acid,0,0.0
17754,NEDC,positive,+H,Uridine diphosphate-N-acetylglucosamine,0,0.0
17755,NEDC,positive,+H,Urocanic acid,0,0.0
17756,NEDC,positive,+H,Valine,0,0.0
17757,NEDC,positive,+H,Xanthine,0,0.0
17758,NEDC,positive,+H,alpha-tocopherol,0,0.0
17759,NEDC,positive,+H,cis-Aconitic acid,0,0.0
17760,NEDC,positive,+H,gamma-Aminobutyric acid,0,0.0
17761,NEDC,positive,+H,myo-Inositol,0,0.0
18094,NEDC,positive,-H,2-Oxoglutaric acid,0,0.0
18095,NEDC,positive,-H,3-Hydroxyanthranilic acid,0,0.0
18096,NEDC,positive,-H,3-Hydroxymethylglutaric acid,0,0.0
18097,NEDC,positive,-H,3-Phosphoglyceric acid,0,0.0
18098,NEDC,positive,-H,"4,5-Dihydroorotic acid",0,0.0
18099,NEDC,positive,-H,4-Hydroxyproline,0,0.0
18100,NEDC,positive,-H,5-Hydroxyindoleacetic acid,0,0.0
18101,NEDC,positive,-H,6-Phosphogluconic acid,0,0.0
18102,NEDC,positive,-H,Acetoacetic acid,0,0.0
18103,NEDC,positive,-H,Acetyl-CoA,0,0.0
18104,NEDC,positive,-H,Acetylcarnitine,0,0.0
18105,NEDC,positive,-H,Adenine,0,0.0
18106,NEDC,positive,-H,Adenosine diphosphate,0,0.0
18107,NEDC,positive,-H,Adenosine monophosphate,0,0.0
18108,NEDC,positive,-H,Adenosine triphosphate,0,0.0
18109,NEDC,positive,-H,Agmatine,0,0.0
18110,NEDC,positive,-H,Arachidonic acid,0,0.0
18111,NEDC,positive,-H,Arginine,0,0.0
18112,NEDC,positive,-H,Argininosuccinic acid,0,0.0
18113,NEDC,positive,-H,Ascorbic acid,0,0.0
18114,NEDC,positive,-H,Asparagine,0,0.0
18115,NEDC,positive,-H,Aspartic acid,0,0.0
18116,NEDC,positive,-H,Biotin,0,0.0
18117,NEDC,positive,-H,Butyric acid,0,0.0
18118,NEDC,positive,-H,CAR 16:0,0,0.0
18119,NEDC,positive,-H,Carbamoyl phosphate,0,0.0
18120,NEDC,positive,-H,Cardiolipin 18:1,0,0.0
18121,NEDC,positive,-H,Carnitine,0,0.0
18122,NEDC,positive,-H,Carnosine,0,0.0
18123,NEDC,positive,-H,Cer d8:1/22:0 Cer,0,0.0
18124,NEDC,positive,-H,Cholecalciferol,0,0.0
18125,NEDC,positive,-H,Cholesterol,0,0.0
18126,NEDC,positive,-H,Cholesteryl acetate,0,0.0
18127,NEDC,positive,-H,Cholesteryl ester 17:0,0,0.0
18128,NEDC,positive,-H,Cholic acid,0,0.0
18129,NEDC,positive,-H,Citric acid,0,0.0
18130,NEDC,positive,-H,Citrulline,0,0.0
18131,NEDC,positive,-H,Coenzyme A,0,0.0
18132,NEDC,positive,-H,Creatine,0,0.0
18133,NEDC,positive,-H,Creatinine,0,0.0
18134,NEDC,positive,-H,Cyclic adenosine monophosphate,0,0.0
18135,NEDC,positive,-H,Cysteine,0,0.0
18136,NEDC,positive,-H,Cystine,0,0.0
18137,NEDC,positive,-H,Cytidine,0,0.0
18138,NEDC,positive,-H,Cytidine monophosphate,0,0.0
18139,NEDC,positive,-H,Cytosine,0,0.0
18140,NEDC,positive,-H,DG 18:0-22:6,0,0.0
18141,NEDC,positive,-H,Dihydroxyacetone,0,0.0
18142,NEDC,positive,-H,Dihydroxyacetone phosphate,0,0.0
18143,NEDC,positive,-H,Dopamine,0,0.0
18144,NEDC,positive,-H,Epinephrine,0,0.0
18145,NEDC,positive,-H,Estradiol,0,0.0
18146,NEDC,positive,-H,Flavin adenine dinucleotide,0,0.0
18147,NEDC,positive,-H,Flavin mononucleotide,0,0.0
18148,NEDC,positive,-H,Folic acid,0,0.0
18149,NEDC,positive,-H,"Fructose 1,6-bisphosphate",0,0.0
18150,NEDC,positive,-H,Fumaric acid,0,0.0
18151,NEDC,positive,-H,GM3 Ganglioside 18:0,0,0.0
18152,NEDC,positive,-H,GlcCer d18:1/18:0,0,0.0
18153,NEDC,positive,-H,Gluconic acid,0,0.0
18154,NEDC,positive,-H,Glucosamine,0,0.0
18155,NEDC,positive,-H,Glucosamine 6-phosphate,0,0.0
18156,NEDC,positive,-H,Glucose,0,0.0
18157,NEDC,positive,-H,Glucose 6-phosphate,0,0.0
18158,NEDC,positive,-H,Glucosyl cholesterol,0,0.0
18159,NEDC,positive,-H,Glutamic acid,0,0.0
18160,NEDC,positive,-H,Glutamine,0,0.0
18161,NEDC,positive,-H,Glutathione,0,0.0
18162,NEDC,positive,-H,Glycerol 3-phosphate,0,0.0
18163,NEDC,positive,-H,Glycerophosphocholine,0,0.0
18164,NEDC,positive,-H,Glycine,0,0.0
18165,NEDC,positive,-H,Guanine,0,0.0
18166,NEDC,positive,-H,Histamine,0,0.0
18167,NEDC,positive,-H,Histidine,0,0.0
18168,NEDC,positive,-H,Homocysteine,0,0.0
18169,NEDC,positive,-H,Hypoxanthine,0,0.0
18170,NEDC,positive,-H,Indole,0,0.0
18171,NEDC,positive,-H,Kynurenic acid,0,0.0
18172,NEDC,positive,-H,Kynurenine,0,0.0
18173,NEDC,positive,-H,L-Dopa,0,0.0
18174,NEDC,positive,-H,Lactic acid,0,0.0
18175,NEDC,positive,-H,Lyso PA 18:1,0,0.0
18176,NEDC,positive,-H,Lyso PC 15:0,0,0.0
18177,NEDC,positive,-H,Lyso PE 18:0,0,0.0
18178,NEDC,positive,-H,Lyso PG 16:0,0,0.0
18179,NEDC,positive,-H,Lyso PI 17:1,0,0.0
18180,NEDC,positive,-H,Lyso PS 17:1,0,0.0
18181,NEDC,positive,-H,MG 18:1,0,0.0
18182,NEDC,positive,-H,Malic acid,0,0.0
18183,NEDC,positive,-H,Malonic acid,0,0.0
18184,NEDC,positive,-H,Melatonin,0,0.0
18185,NEDC,positive,-H,Methionine,0,0.0
18186,NEDC,positive,-H,Mevalonic acid,0,0.0
18187,NEDC,positive,-H,Myo-inositol 1-phosphate,0,0.0
18188,NEDC,positive,-H,N-Acetylaspartic acid,0,0.0
18189,NEDC,positive,-H,N-Acetylaspartylglutamic acid,0,0.0
18190,NEDC,positive,-H,N-Acetylgalactosamine 6-phosphate,0,0.0
18191,NEDC,positive,-H,N-Acetylglucosamine,0,0.0
18192,NEDC,positive,-H,"N6,N6,N6-Trimethyllysine",0,0.0
18193,NEDC,positive,-H,Niacinamide,0,0.0
18194,NEDC,positive,-H,Nicotinamide adenine dinucleotide (NAD),0,0.0
18195,NEDC,positive,-H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
18196,NEDC,positive,-H,Nicotinic acid,0,0.0
18197,NEDC,positive,-H,Ornithine,0,0.0
18198,NEDC,positive,-H,Orotic acid,0,0.0
18199,NEDC,positive,-H,Oxalacetic acid,0,0.0
18200,NEDC,positive,-H,Oxidized glutathione,0,0.0
18201,NEDC,positive,-H,PA 16:0-18:1,0,0.0
18202,NEDC,positive,-H,PC (O) C16-18:1,0,0.0
18203,NEDC,positive,-H,PC 15:0-18:1,0,0.0
18204,NEDC,positive,-H,PE 18:0-20:4,0,0.0
18205,NEDC,positive,-H,PG 16:0-18:1,0,0.0
18206,NEDC,positive,-H,PI 16:0-18:1,0,0.0
18207,NEDC,positive,-H,PI(5)P 18:1,0,0.0
18208,NEDC,positive,-H,PS (POPS) 16:0-18:1,0,0.0
18209,NEDC,positive,-H,Palmitic acid,0,0.0
18210,NEDC,positive,-H,Palmitoyl-CoA,0,0.0
18211,NEDC,positive,-H,Pantetheine,0,0.0
18212,NEDC,positive,-H,Pantothenic acid,0,0.0
18213,NEDC,positive,-H,Phenylalanine,0,0.0
18214,NEDC,positive,-H,Phosphocreatine,0,0.0
18215,NEDC,positive,-H,Phosphoenolpyruvic acid,0,0.0
18216,NEDC,positive,-H,Phosphoserine,0,0.0
18217,NEDC,positive,-H,Phylloquinone,0,0.0
18218,NEDC,positive,-H,Proline,0,0.0
18219,NEDC,positive,-H,Propionylcarnitine,0,0.0
18220,NEDC,positive,-H,Prostaglandin E1,0,0.0
18221,NEDC,positive,-H,Putrescine,0,0.0
18222,NEDC,positive,-H,Pyridoxine,0,0.0
18223,NEDC,positive,-H,Pyruvic acid,0,0.0
18224,NEDC,positive,-H,Quinolinic acid,0,0.0
18225,NEDC,positive,-H,Retinoic acid,0,0.0
18226,NEDC,positive,-H,Riboflavin,0,0.0
18227,NEDC,positive,-H,Ribose 5-phosphate,0,0.0
18228,NEDC,positive,-H,Ribulose,0,0.0
18229,NEDC,positive,-H,Ribulose 5-phosphate,0,0.0
18230,NEDC,positive,-H,S-Adenosylhomocysteine,0,0.0
18231,NEDC,positive,-H,SM d18:1-16:0,0,0.0
18232,NEDC,positive,-H,Serine,0,0.0
18233,NEDC,positive,-H,Serotonin,0,0.0
18234,NEDC,positive,-H,Spermidine,0,0.0
18235,NEDC,positive,-H,Spermine,0,0.0
18236,NEDC,positive,-H,Succinic acid,0,0.0
18237,NEDC,positive,-H,Sulfo GalCer 18:0(2S-OH),0,0.0
18238,NEDC,positive,-H,TG 15:0-18:1-15:0,0,0.0
18239,NEDC,positive,-H,Taurine,0,0.0
18240,NEDC,positive,-H,Taurocholic acid,0,0.0
18241,NEDC,positive,-H,Tetrahydrofolic acid,0,0.0
18242,NEDC,positive,-H,Thymine,0,0.0
18243,NEDC,positive,-H,Tryptophan,0,0.0
18244,NEDC,positive,-H,Tyrosine,0,0.0
18245,NEDC,positive,-H,Uracil,0,0.0
18246,NEDC,positive,-H,Ureidosuccinic acid,0,0.0
18247,NEDC,positive,-H,Uric acid,0,0.0
18248,NEDC,positive,-H,Uridine,0,0.0
18249,NEDC,positive,-H,Uridine diphosphate,0,0.0
18250,NEDC,positive,-H,Uridine diphosphate glucose,0,0.0
18251,NEDC,positive,-H,Uridine diphosphate glucuronic acid,0,0.0
18252,NEDC,positive,-H,Uridine diphosphate-N-acetylglucosamine,0,0.0
18253,NEDC,positive,-H,Urocanic acid,0,0.0
18254,NEDC,positive,-H,Valine,0,0.0
18255,NEDC,positive,-H,Xanthine,0,0.0
18256,NEDC,positive,-H,alpha-tocopherol,0,0.0
18257,NEDC,positive,-H,cis-Aconitic acid,0,0.0
18258,NEDC,positive,-H,gamma-Aminobutyric acid,0,0.0
18259,NEDC,positive,-H,myo-Inositol,0,0.0
18758,NOR,negative,+H,2-Oxoglutaric acid,0,0.0
18759,NOR,negative,+H,3-Hydroxyanthranilic acid,0,0.0
18760,NOR,negative,+H,3-Hydroxymethylglutaric acid,0,0.0
18761,NOR,negative,+H,3-Phosphoglyceric acid,0,0.0
18762,NOR,negative,+H,"4,5-Dihydroorotic acid",0,0.0
18763,NOR,negative,+H,4-Hydroxyproline,0,0.0
18764,NOR,negative,+H,5-Hydroxyindoleacetic acid,0,0.0
18765,NOR,negative,+H,6-Phosphogluconic acid,0,0.0
18766,NOR,negative,+H,Acetoacetic acid,0,0.0
18767,NOR,negative,+H,Acetyl-CoA,0,0.0
18768,NOR,negative,+H,Acetylcarnitine,0,0.0
18769,NOR,negative,+H,Adenine,0,0.0
18770,NOR,negative,+H,Adenosine diphosphate,0,0.0
18771,NOR,negative,+H,Adenosine monophosphate,0,0.0
18772,NOR,negative,+H,Adenosine triphosphate,0,0.0
18773,NOR,negative,+H,Agmatine,0,0.0
18774,NOR,negative,+H,Arachidonic acid,0,0.0
18775,NOR,negative,+H,Arginine,0,0.0
18776,NOR,negative,+H,Argininosuccinic acid,0,0.0
18777,NOR,negative,+H,Ascorbic acid,0,0.0
18778,NOR,negative,+H,Asparagine,0,0.0
18779,NOR,negative,+H,Aspartic acid,0,0.0
18780,NOR,negative,+H,Biotin,0,0.0
18781,NOR,negative,+H,Butyric acid,0,0.0
18782,NOR,negative,+H,CAR 16:0,0,0.0
18783,NOR,negative,+H,Carbamoyl phosphate,0,0.0
18784,NOR,negative,+H,Cardiolipin 18:1,0,0.0
18785,NOR,negative,+H,Carnitine,0,0.0
18786,NOR,negative,+H,Carnosine,0,0.0
18787,NOR,negative,+H,Cer d8:1/22:0 Cer,0,0.0
18788,NOR,negative,+H,Cholecalciferol,0,0.0
18789,NOR,negative,+H,Cholesterol,0,0.0
18790,NOR,negative,+H,Cholesteryl acetate,0,0.0
18791,NOR,negative,+H,Cholesteryl ester 17:0,0,0.0
18792,NOR,negative,+H,Cholic acid,0,0.0
18793,NOR,negative,+H,Citric acid,0,0.0
18794,NOR,negative,+H,Citrulline,0,0.0
18795,NOR,negative,+H,Coenzyme A,0,0.0
18796,NOR,negative,+H,Creatine,0,0.0
18797,NOR,negative,+H,Creatinine,0,0.0
18798,NOR,negative,+H,Cyclic adenosine monophosphate,0,0.0
18799,NOR,negative,+H,Cysteine,0,0.0
18800,NOR,negative,+H,Cystine,0,0.0
18801,NOR,negative,+H,Cytidine,0,0.0
18802,NOR,negative,+H,Cytidine monophosphate,0,0.0
18803,NOR,negative,+H,Cytosine,0,0.0
18804,NOR,negative,+H,DG 18:0-22:6,0,0.0
18805,NOR,negative,+H,Dihydroxyacetone,0,0.0
18806,NOR,negative,+H,Dihydroxyacetone phosphate,0,0.0
18807,NOR,negative,+H,Dopamine,0,0.0
18808,NOR,negative,+H,Epinephrine,0,0.0
18809,NOR,negative,+H,Estradiol,0,0.0
18810,NOR,negative,+H,Flavin adenine dinucleotide,0,0.0
18811,NOR,negative,+H,Flavin mononucleotide,0,0.0
18812,NOR,negative,+H,Folic acid,0,0.0
18813,NOR,negative,+H,"Fructose 1,6-bisphosphate",0,0.0
18814,NOR,negative,+H,Fumaric acid,0,0.0
18815,NOR,negative,+H,GM3 Ganglioside 18:0,0,0.0
18816,NOR,negative,+H,GlcCer d18:1/18:0,0,0.0
18817,NOR,negative,+H,Gluconic acid,0,0.0
18818,NOR,negative,+H,Glucosamine,0,0.0
18819,NOR,negative,+H,Glucosamine 6-phosphate,0,0.0
18820,NOR,negative,+H,Glucose,0,0.0
18821,NOR,negative,+H,Glucose 6-phosphate,0,0.0
18822,NOR,negative,+H,Glucosyl cholesterol,0,0.0
18823,NOR,negative,+H,Glutamic acid,0,0.0
18824,NOR,negative,+H,Glutamine,0,0.0
18825,NOR,negative,+H,Glutathione,0,0.0
18826,NOR,negative,+H,Glycerol 3-phosphate,0,0.0
18827,NOR,negative,+H,Glycerophosphocholine,0,0.0
18828,NOR,negative,+H,Glycine,0,0.0
18829,NOR,negative,+H,Guanine,0,0.0
18830,NOR,negative,+H,Histamine,0,0.0
18831,NOR,negative,+H,Histidine,0,0.0
18832,NOR,negative,+H,Homocysteine,0,0.0
18833,NOR,negative,+H,Hypoxanthine,0,0.0
18834,NOR,negative,+H,Indole,0,0.0
18835,NOR,negative,+H,Kynurenic acid,0,0.0
18836,NOR,negative,+H,Kynurenine,0,0.0
18837,NOR,negative,+H,L-Dopa,0,0.0
18838,NOR,negative,+H,Lactic acid,0,0.0
18839,NOR,negative,+H,Lyso PA 18:1,0,0.0
18840,NOR,negative,+H,Lyso PC 15:0,0,0.0
18841,NOR,negative,+H,Lyso PE 18:0,0,0.0
18842,NOR,negative,+H,Lyso PG 16:0,0,0.0
18843,NOR,negative,+H,Lyso PI 17:1,0,0.0
18844,NOR,negative,+H,Lyso PS 17:1,0,0.0
18845,NOR,negative,+H,MG 18:1,0,0.0
18846,NOR,negative,+H,Malic acid,0,0.0
18847,NOR,negative,+H,Malonic acid,0,0.0
18848,NOR,negative,+H,Melatonin,0,0.0
18849,NOR,negative,+H,Methionine,0,0.0
18850,NOR,negative,+H,Mevalonic acid,0,0.0
18851,NOR,negative,+H,Myo-inositol 1-phosphate,0,0.0
18852,NOR,negative,+H,N-Acetylaspartic acid,0,0.0
18853,NOR,negative,+H,N-Acetylaspartylglutamic acid,0,0.0
18854,NOR,negative,+H,N-Acetylgalactosamine 6-phosphate,0,0.0
18855,NOR,negative,+H,N-Acetylglucosamine,0,0.0
18856,NOR,negative,+H,"N6,N6,N6-Trimethyllysine",0,0.0
18857,NOR,negative,+H,Niacinamide,0,0.0
18858,NOR,negative,+H,Nicotinamide adenine dinucleotide (NAD),0,0.0
18859,NOR,negative,+H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
18860,NOR,negative,+H,Nicotinic acid,0,0.0
18861,NOR,negative,+H,Ornithine,0,0.0
18862,NOR,negative,+H,Orotic acid,0,0.0
18863,NOR,negative,+H,Oxalacetic acid,0,0.0
18864,NOR,negative,+H,Oxidized glutathione,0,0.0
18865,NOR,negative,+H,PA 16:0-18:1,0,0.0
18866,NOR,negative,+H,PC (O) C16-18:1,0,0.0
18867,NOR,negative,+H,PC 15:0-18:1,0,0.0
18868,NOR,negative,+H,PE 18:0-20:4,0,0.0
18869,NOR,negative,+H,PG 16:0-18:1,0,0.0
18870,NOR,negative,+H,PI 16:0-18:1,0,0.0
18871,NOR,negative,+H,PI(5)P 18:1,0,0.0
18872,NOR,negative,+H,PS (POPS) 16:0-18:1,0,0.0
18873,NOR,negative,+H,Palmitic acid,0,0.0
18874,NOR,negative,+H,Palmitoyl-CoA,0,0.0
18875,NOR,negative,+H,Pantetheine,0,0.0
18876,NOR,negative,+H,Pantothenic acid,0,0.0
18877,NOR,negative,+H,Phenylalanine,0,0.0
18878,NOR,negative,+H,Phosphocreatine,0,0.0
18879,NOR,negative,+H,Phosphoenolpyruvic acid,0,0.0
18880,NOR,negative,+H,Phosphoserine,0,0.0
18881,NOR,negative,+H,Phylloquinone,0,0.0
18882,NOR,negative,+H,Proline,0,0.0
18883,NOR,negative,+H,Propionylcarnitine,0,0.0
18884,NOR,negative,+H,Prostaglandin E1,0,0.0
18885,NOR,negative,+H,Putrescine,0,0.0
18886,NOR,negative,+H,Pyridoxine,0,0.0
18887,NOR,negative,+H,Pyruvic acid,0,0.0
18888,NOR,negative,+H,Quinolinic acid,0,0.0
18889,NOR,negative,+H,Retinoic acid,0,0.0
