,Matrix short,Polarity,adduct,name_short,detected,spot_intensity
17961,NEDC,negative,[M]-,Guanine,0,0.0
17962,NEDC,negative,[M]-,Histamine,0,0.0
17963,NEDC,negative,[M]-,Histidine,0,0.0
17964,NEDC,negative,[M]-,Homocysteine,0,0.0
17965,NEDC,negative,[M]-,Hypoxanthine,0,0.0
17966,NEDC,negative,[M]-,Indole,0,0.0
17967,NEDC,negative,[M]-,Kynurenic acid,0,0.0
17968,NEDC,negative,[M]-,Kynurenine,0,0.0
17969,NEDC,negative,[M]-,L-Dopa,0,0.0
17970,NEDC,negative,[M]-,Lactic acid,0,0.0
17971,NEDC,negative,[M]-,Lyso PA 18:1,0,0.0
17972,NEDC,negative,[M]-,Lyso PC 15:0,0,0.0
17973,NEDC,negative,[M]-,Lyso PE 18:0,0,0.0
17974,NEDC,negative,[M]-,Lyso PG 16:0,0,0.0
17975,NEDC,negative,[M]-,Lyso PI 17:1,0,0.0
17976,NEDC,negative,[M]-,Lyso PS 17:1,0,0.0
17977,NEDC,negative,[M]-,MG 18:1,0,0.0
17978,NEDC,negative,[M]-,Malic acid,0,0.0
17979,NEDC,negative,[M]-,Malonic acid,0,0.0
17980,NEDC,negative,[M]-,Melatonin,0,0.0
17981,NEDC,negative,[M]-,Methionine,0,0.0
17982,NEDC,negative,[M]-,Mevalonic acid,0,0.0
17983,NEDC,negative,[M]-,Myo-inositol 1-phosphate,0,0.0
17984,NEDC,negative,[M]-,N-Acetylaspartic acid,0,0.0
17985,NEDC,negative,[M]-,N-Acetylaspartylglutamic acid,0,0.0
17986,NEDC,negative,[M]-,N-Acetylgalactosamine 6-phosphate,0,0.0
17987,NEDC,negative,[M]-,N-Acetylglucosamine,0,0.0
17988,NEDC,negative,[M]-,"N6,N6,N6-Trimethyllysine",0,0.0
17989,NEDC,negative,[M]-,Niacinamide,0,0.0
17990,NEDC,negative,[M]-,Nicotinamide adenine dinucleotide (NAD),0,0.0
17991,NEDC,negative,[M]-,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
17992,NEDC,negative,[M]-,Nicotinamide riboside,0,0.0
17993,NEDC,negative,[M]-,Nicotinamide ribotide,0,0.0
17994,NEDC,negative,[M]-,Nicotinic acid,0,0.0
17995,NEDC,negative,[M]-,Ornithine,0,0.0
17996,NEDC,negative,[M]-,Orotic acid,0,0.0
17997,NEDC,negative,[M]-,Oxalacetic acid,0,0.0
17998,NEDC,negative,[M]-,Oxidized glutathione,0,0.0
17999,NEDC,negative,[M]-,PA 16:0-18:1,0,0.0
18000,NEDC,negative,[M]-,PC (O) C16-18:1,0,0.0
18001,NEDC,negative,[M]-,PC 15:0-18:1,0,0.0
18002,NEDC,negative,[M]-,PE 18:0-20:4,1,11.169778
18003,NEDC,negative,[M]-,PG 16:0-18:1,0,0.0
18004,NEDC,negative,[M]-,PI 16:0-18:1,1,30.653276
18005,NEDC,negative,[M]-,PI(5)P 18:1,1,198.66328
18006,NEDC,negative,[M]-,PS (POPS) 16:0-18:1,0,0.0
18007,NEDC,negative,[M]-,Palmitic acid,0,0.0
18008,NEDC,negative,[M]-,Palmitoyl-CoA,1,201.03592
18009,NEDC,negative,[M]-,Pantetheine,0,0.0
18010,NEDC,negative,[M]-,Pantothenic acid,0,0.0
18011,NEDC,negative,[M]-,Phenylalanine,0,0.0
18012,NEDC,negative,[M]-,Phosphocreatine,0,0.0
18013,NEDC,negative,[M]-,Phosphoenolpyruvic acid,0,0.0
18014,NEDC,negative,[M]-,Phosphoserine,0,0.0
18015,NEDC,negative,[M]-,Phylloquinone,0,0.0
18016,NEDC,negative,[M]-,Proline,0,0.0
18017,NEDC,negative,[M]-,Propionylcarnitine,0,0.0
18018,NEDC,negative,[M]-,Prostaglandin E1,0,0.0
18019,NEDC,negative,[M]-,Putrescine,0,0.0
18020,NEDC,negative,[M]-,Pyridoxine,0,0.0
18021,NEDC,negative,[M]-,Pyruvic acid,0,0.0
18022,NEDC,negative,[M]-,Quinolinic acid,0,0.0
18023,NEDC,negative,[M]-,Retinoic acid,0,0.0
18024,NEDC,negative,[M]-,Riboflavin,1,142.01532
18025,NEDC,negative,[M]-,Ribose 5-phosphate,0,0.0
18026,NEDC,negative,[M]-,Ribulose,0,0.0
18027,NEDC,negative,[M]-,Ribulose 5-phosphate,0,0.0
18028,NEDC,negative,[M]-,S-Adenosylhomocysteine,0,0.0
18029,NEDC,negative,[M]-,S-Adenosylmethionine,0,0.0
18030,NEDC,negative,[M]-,SM d18:1-16:0,0,0.0
18031,NEDC,negative,[M]-,Serine,0,0.0
18032,NEDC,negative,[M]-,Serotonin,0,0.0
18033,NEDC,negative,[M]-,Spermidine,0,0.0
18034,NEDC,negative,[M]-,Spermine,0,0.0
18035,NEDC,negative,[M]-,Succinic acid,0,0.0
18036,NEDC,negative,[M]-,Sulfo GalCer 18:0(2S-OH),0,0.0
18037,NEDC,negative,[M]-,TG 15:0-18:1-15:0,0,0.0
18038,NEDC,negative,[M]-,Taurine,0,0.0
18039,NEDC,negative,[M]-,Taurocholic acid,0,0.0
18040,NEDC,negative,[M]-,Tetrahydrofolic acid,0,0.0
18041,NEDC,negative,[M]-,Thiamine,0,0.0
18042,NEDC,negative,[M]-,Thymine,0,0.0
18043,NEDC,negative,[M]-,Tryptophan,0,0.0
18044,NEDC,negative,[M]-,Tyrosine,0,0.0
18045,NEDC,negative,[M]-,Uracil,0,0.0
18046,NEDC,negative,[M]-,Ureidosuccinic acid,0,0.0
18047,NEDC,negative,[M]-,Uric acid,0,0.0
18048,NEDC,negative,[M]-,Uridine,0,0.0
18049,NEDC,negative,[M]-,Uridine diphosphate,0,0.0
18050,NEDC,negative,[M]-,Uridine diphosphate glucose,0,0.0
18051,NEDC,negative,[M]-,Uridine diphosphate glucuronic acid,0,0.0
18052,NEDC,negative,[M]-,Uridine diphosphate-N-acetylglucosamine,0,0.0
18053,NEDC,negative,[M]-,Urocanic acid,0,0.0
18054,NEDC,negative,[M]-,Valine,0,0.0
18055,NEDC,negative,[M]-,Xanthine,0,0.0
18056,NEDC,negative,[M]-,alpha-tocopherol,0,0.0
18057,NEDC,negative,[M]-,cis-Aconitic acid,0,0.0
18058,NEDC,negative,[M]-,gamma-Aminobutyric acid,0,0.0
18059,NEDC,negative,[M]-,myo-Inositol,0,0.0
18060,NEDC,positive,+Cl,2-Oxoglutaric acid,0,0.0
18061,NEDC,positive,+Cl,3-Hydroxyanthranilic acid,0,0.0
18062,NEDC,positive,+Cl,3-Hydroxymethylglutaric acid,0,0.0
18063,NEDC,positive,+Cl,3-Phosphoglyceric acid,0,0.0
18064,NEDC,positive,+Cl,"4,5-Dihydroorotic acid",0,0.0
18065,NEDC,positive,+Cl,4-Hydroxyproline,0,0.0
18066,NEDC,positive,+Cl,5-Hydroxyindoleacetic acid,0,0.0
18067,NEDC,positive,+Cl,6-Phosphogluconic acid,0,0.0
18068,NEDC,positive,+Cl,Acetoacetic acid,0,0.0
18069,NEDC,positive,+Cl,Acetyl-CoA,0,0.0
18070,NEDC,positive,+Cl,Acetylcarnitine,0,0.0
18071,NEDC,positive,+Cl,Acetylcholine,0,0.0
18072,NEDC,positive,+Cl,Adenine,0,0.0
18073,NEDC,positive,+Cl,Adenosine diphosphate,0,0.0
18074,NEDC,positive,+Cl,Adenosine monophosphate,0,0.0
18075,NEDC,positive,+Cl,Adenosine triphosphate,0,0.0
18076,NEDC,positive,+Cl,Agmatine,0,0.0
18077,NEDC,positive,+Cl,Arachidonic acid,0,0.0
18078,NEDC,positive,+Cl,Arginine,0,0.0
18079,NEDC,positive,+Cl,Argininosuccinic acid,0,0.0
18080,NEDC,positive,+Cl,Ascorbic acid,0,0.0
18081,NEDC,positive,+Cl,Asparagine,0,0.0
18082,NEDC,positive,+Cl,Aspartic acid,0,0.0
18083,NEDC,positive,+Cl,Biotin,0,0.0
18084,NEDC,positive,+Cl,Butyric acid,0,0.0
18085,NEDC,positive,+Cl,CAR 16:0,0,0.0
18086,NEDC,positive,+Cl,Carbamoyl phosphate,0,0.0
18087,NEDC,positive,+Cl,Cardiolipin 18:1,0,0.0
18088,NEDC,positive,+Cl,Carnitine,0,0.0
18089,NEDC,positive,+Cl,Carnosine,0,0.0
18090,NEDC,positive,+Cl,Cer d8:1/22:0 Cer,0,0.0
18091,NEDC,positive,+Cl,Cholecalciferol,0,0.0
18092,NEDC,positive,+Cl,Cholesterol,0,0.0
18093,NEDC,positive,+Cl,Cholesteryl acetate,0,0.0
18094,NEDC,positive,+Cl,Cholesteryl ester 17:0,0,0.0
18095,NEDC,positive,+Cl,Cholic acid,0,0.0
18096,NEDC,positive,+Cl,Choline,0,0.0
18097,NEDC,positive,+Cl,Citric acid,0,0.0
18098,NEDC,positive,+Cl,Citrulline,0,0.0
18099,NEDC,positive,+Cl,Coenzyme A,0,0.0
18100,NEDC,positive,+Cl,Creatine,0,0.0
18101,NEDC,positive,+Cl,Creatinine,0,0.0
18102,NEDC,positive,+Cl,Cyclic adenosine monophosphate,0,0.0
18103,NEDC,positive,+Cl,Cysteine,0,0.0
18104,NEDC,positive,+Cl,Cystine,0,0.0
18105,NEDC,positive,+Cl,Cytidine,0,0.0
18106,NEDC,positive,+Cl,Cytidine monophosphate,0,0.0
18107,NEDC,positive,+Cl,Cytosine,0,0.0
18108,NEDC,positive,+Cl,DG 18:0-22:6,0,0.0
18109,NEDC,positive,+Cl,Dihydroxyacetone,0,0.0
18110,NEDC,positive,+Cl,Dihydroxyacetone phosphate,0,0.0
18111,NEDC,positive,+Cl,Dopamine,0,0.0
18112,NEDC,positive,+Cl,Epinephrine,0,0.0
18113,NEDC,positive,+Cl,Estradiol,0,0.0
18114,NEDC,positive,+Cl,Flavin adenine dinucleotide,0,0.0
18115,NEDC,positive,+Cl,Flavin mononucleotide,0,0.0
18116,NEDC,positive,+Cl,Folic acid,0,0.0
18117,NEDC,positive,+Cl,"Fructose 1,6-bisphosphate",0,0.0
18118,NEDC,positive,+Cl,Fumaric acid,0,0.0
18119,NEDC,positive,+Cl,GM3 Ganglioside 18:0,0,0.0
18120,NEDC,positive,+Cl,GlcCer d18:1/18:0,0,0.0
18121,NEDC,positive,+Cl,Gluconic acid,0,0.0
18122,NEDC,positive,+Cl,Glucosamine,0,0.0
18123,NEDC,positive,+Cl,Glucosamine 6-phosphate,0,0.0
18124,NEDC,positive,+Cl,Glucose,0,0.0
18125,NEDC,positive,+Cl,Glucose 6-phosphate,0,0.0
18126,NEDC,positive,+Cl,Glucosyl cholesterol,0,0.0
18127,NEDC,positive,+Cl,Glutamic acid,0,0.0
18128,NEDC,positive,+Cl,Glutamine,0,0.0
18129,NEDC,positive,+Cl,Glutathione,0,0.0
18130,NEDC,positive,+Cl,Glycerol 3-phosphate,0,0.0
18131,NEDC,positive,+Cl,Glycerophosphocholine,0,0.0
18132,NEDC,positive,+Cl,Glycine,0,0.0
18133,NEDC,positive,+Cl,Guanine,0,0.0
18134,NEDC,positive,+Cl,Histamine,0,0.0
18135,NEDC,positive,+Cl,Histidine,0,0.0
18136,NEDC,positive,+Cl,Homocysteine,0,0.0
18137,NEDC,positive,+Cl,Hypoxanthine,0,0.0
18138,NEDC,positive,+Cl,Indole,0,0.0
18139,NEDC,positive,+Cl,Kynurenic acid,0,0.0
18140,NEDC,positive,+Cl,Kynurenine,0,0.0
18141,NEDC,positive,+Cl,L-Dopa,0,0.0
18142,NEDC,positive,+Cl,Lactic acid,0,0.0
18143,NEDC,positive,+Cl,Lyso PA 18:1,0,0.0
18144,NEDC,positive,+Cl,Lyso PC 15:0,0,0.0
18145,NEDC,positive,+Cl,Lyso PE 18:0,0,0.0
18146,NEDC,positive,+Cl,Lyso PG 16:0,0,0.0
18147,NEDC,positive,+Cl,Lyso PI 17:1,0,0.0
18148,NEDC,positive,+Cl,Lyso PS 17:1,0,0.0
18149,NEDC,positive,+Cl,MG 18:1,0,0.0
18150,NEDC,positive,+Cl,Malic acid,0,0.0
18151,NEDC,positive,+Cl,Malonic acid,0,0.0
18152,NEDC,positive,+Cl,Melatonin,0,0.0
18153,NEDC,positive,+Cl,Methionine,0,0.0
18154,NEDC,positive,+Cl,Mevalonic acid,0,0.0
18155,NEDC,positive,+Cl,Myo-inositol 1-phosphate,0,0.0
18156,NEDC,positive,+Cl,N-Acetylaspartic acid,0,0.0
18157,NEDC,positive,+Cl,N-Acetylaspartylglutamic acid,0,0.0
18158,NEDC,positive,+Cl,N-Acetylgalactosamine 6-phosphate,0,0.0
18159,NEDC,positive,+Cl,N-Acetylglucosamine,0,0.0
18160,NEDC,positive,+Cl,"N6,N6,N6-Trimethyllysine",0,0.0
18161,NEDC,positive,+Cl,Niacinamide,0,0.0
18162,NEDC,positive,+Cl,Nicotinamide adenine dinucleotide (NAD),0,0.0
18163,NEDC,positive,+Cl,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
18164,NEDC,positive,+Cl,Nicotinamide riboside,0,0.0
18165,NEDC,positive,+Cl,Nicotinamide ribotide,0,0.0
18166,NEDC,positive,+Cl,Nicotinic acid,0,0.0
18167,NEDC,positive,+Cl,Ornithine,0,0.0
18168,NEDC,positive,+Cl,Orotic acid,0,0.0
18169,NEDC,positive,+Cl,Oxalacetic acid,0,0.0
18170,NEDC,positive,+Cl,Oxidized glutathione,0,0.0
18171,NEDC,positive,+Cl,PA 16:0-18:1,0,0.0
18172,NEDC,positive,+Cl,PC (O) C16-18:1,0,0.0
18173,NEDC,positive,+Cl,PC 15:0-18:1,0,0.0
18174,NEDC,positive,+Cl,PE 18:0-20:4,0,0.0
18175,NEDC,positive,+Cl,PG 16:0-18:1,0,0.0
18176,NEDC,positive,+Cl,PI 16:0-18:1,0,0.0
18177,NEDC,positive,+Cl,PI(5)P 18:1,0,0.0
18178,NEDC,positive,+Cl,PS (POPS) 16:0-18:1,0,0.0
18179,NEDC,positive,+Cl,Palmitic acid,0,0.0
18180,NEDC,positive,+Cl,Palmitoyl-CoA,0,0.0
18181,NEDC,positive,+Cl,Pantetheine,0,0.0
18182,NEDC,positive,+Cl,Pantothenic acid,0,0.0
18183,NEDC,positive,+Cl,Phenylalanine,0,0.0
18184,NEDC,positive,+Cl,Phosphocreatine,0,0.0
18185,NEDC,positive,+Cl,Phosphoenolpyruvic acid,0,0.0
18186,NEDC,positive,+Cl,Phosphoserine,0,0.0
18187,NEDC,positive,+Cl,Phylloquinone,0,0.0
18188,NEDC,positive,+Cl,Proline,0,0.0
18189,NEDC,positive,+Cl,Propionylcarnitine,0,0.0
18190,NEDC,positive,+Cl,Prostaglandin E1,0,0.0
18191,NEDC,positive,+Cl,Putrescine,0,0.0
18192,NEDC,positive,+Cl,Pyridoxine,0,0.0
18193,NEDC,positive,+Cl,Pyruvic acid,0,0.0
18194,NEDC,positive,+Cl,Quinolinic acid,0,0.0
18195,NEDC,positive,+Cl,Retinoic acid,0,0.0
18196,NEDC,positive,+Cl,Riboflavin,0,0.0
18197,NEDC,positive,+Cl,Ribose 5-phosphate,0,0.0
18198,NEDC,positive,+Cl,Ribulose,0,0.0
18199,NEDC,positive,+Cl,Ribulose 5-phosphate,0,0.0
18200,NEDC,positive,+Cl,S-Adenosylhomocysteine,0,0.0
18201,NEDC,positive,+Cl,S-Adenosylmethionine,0,0.0
18202,NEDC,positive,+Cl,SM d18:1-16:0,0,0.0
18203,NEDC,positive,+Cl,Serine,0,0.0
18204,NEDC,positive,+Cl,Serotonin,0,0.0
18205,NEDC,positive,+Cl,Spermidine,0,0.0
18206,NEDC,positive,+Cl,Spermine,0,0.0
18207,NEDC,positive,+Cl,Succinic acid,0,0.0
18208,NEDC,positive,+Cl,Sulfo GalCer 18:0(2S-OH),0,0.0
18209,NEDC,positive,+Cl,TG 15:0-18:1-15:0,0,0.0
18210,NEDC,positive,+Cl,Taurine,0,0.0
18211,NEDC,positive,+Cl,Taurocholic acid,0,0.0
18212,NEDC,positive,+Cl,Tetrahydrofolic acid,0,0.0
18213,NEDC,positive,+Cl,Thiamine,0,0.0
18214,NEDC,positive,+Cl,Thymine,0,0.0
18215,NEDC,positive,+Cl,Tryptophan,0,0.0
18216,NEDC,positive,+Cl,Tyrosine,0,0.0
18217,NEDC,positive,+Cl,Uracil,0,0.0
18218,NEDC,positive,+Cl,Ureidosuccinic acid,0,0.0
18219,NEDC,positive,+Cl,Uric acid,0,0.0
18220,NEDC,positive,+Cl,Uridine,0,0.0
18221,NEDC,positive,+Cl,Uridine diphosphate,0,0.0
18222,NEDC,positive,+Cl,Uridine diphosphate glucose,0,0.0
18223,NEDC,positive,+Cl,Uridine diphosphate glucuronic acid,0,0.0
18224,NEDC,positive,+Cl,Uridine diphosphate-N-acetylglucosamine,0,0.0
18225,NEDC,positive,+Cl,Urocanic acid,0,0.0
18226,NEDC,positive,+Cl,Valine,0,0.0
18227,NEDC,positive,+Cl,Xanthine,0,0.0
18228,NEDC,positive,+Cl,alpha-tocopherol,0,0.0
18229,NEDC,positive,+Cl,cis-Aconitic acid,0,0.0
18230,NEDC,positive,+Cl,gamma-Aminobutyric acid,0,0.0
18231,NEDC,positive,+Cl,myo-Inositol,0,0.0
18232,NEDC,positive,+H,2-Oxoglutaric acid,0,0.0
18233,NEDC,positive,+H,3-Hydroxyanthranilic acid,0,0.0
18234,NEDC,positive,+H,3-Hydroxymethylglutaric acid,0,0.0
18235,NEDC,positive,+H,3-Phosphoglyceric acid,0,0.0
18236,NEDC,positive,+H,"4,5-Dihydroorotic acid",0,0.0
18237,NEDC,positive,+H,4-Hydroxyproline,0,0.0
18238,NEDC,positive,+H,5-Hydroxyindoleacetic acid,0,0.0
18239,NEDC,positive,+H,6-Phosphogluconic acid,0,0.0
18240,NEDC,positive,+H,Acetoacetic acid,0,0.0
18241,NEDC,positive,+H,Acetyl-CoA,0,0.0
18242,NEDC,positive,+H,Acetylcarnitine,1,1091.1395
18243,NEDC,positive,+H,Acetylcholine,0,0.0
18244,NEDC,positive,+H,Adenine,0,0.0
18245,NEDC,positive,+H,Adenosine diphosphate,0,0.0
18246,NEDC,positive,+H,Adenosine monophosphate,0,0.0
18247,NEDC,positive,+H,Adenosine triphosphate,0,0.0
18248,NEDC,positive,+H,Agmatine,1,1098.5364
18249,NEDC,positive,+H,Arachidonic acid,0,0.0
18250,NEDC,positive,+H,Arginine,1,201.90733
18251,NEDC,positive,+H,Argininosuccinic acid,1,12.288447
18252,NEDC,positive,+H,Ascorbic acid,0,0.0
18253,NEDC,positive,+H,Asparagine,0,0.0
18254,NEDC,positive,+H,Aspartic acid,0,0.0
18255,NEDC,positive,+H,Biotin,0,0.0
18256,NEDC,positive,+H,Butyric acid,0,0.0
18257,NEDC,positive,+H,CAR 16:0,1,80014.9
18258,NEDC,positive,+H,Carbamoyl phosphate,0,0.0
18259,NEDC,positive,+H,Cardiolipin 18:1,0,0.0
18260,NEDC,positive,+H,Carnitine,1,729.6852
18261,NEDC,positive,+H,Carnosine,0,0.0
18262,NEDC,positive,+H,Cer d8:1/22:0 Cer,1,332.2592
18263,NEDC,positive,+H,Cholecalciferol,1,27.491285
18264,NEDC,positive,+H,Cholesterol,0,0.0
18265,NEDC,positive,+H,Cholesteryl acetate,0,0.0
18266,NEDC,positive,+H,Cholesteryl ester 17:0,0,0.0
18267,NEDC,positive,+H,Cholic acid,0,0.0
18268,NEDC,positive,+H,Choline,0,0.0
18269,NEDC,positive,+H,Citric acid,0,0.0
18270,NEDC,positive,+H,Citrulline,0,0.0
18271,NEDC,positive,+H,Coenzyme A,0,0.0
18272,NEDC,positive,+H,Creatine,0,0.0
18273,NEDC,positive,+H,Creatinine,1,334.85446
18274,NEDC,positive,+H,Cyclic adenosine monophosphate,0,0.0
18275,NEDC,positive,+H,Cysteine,1,51.5295
18276,NEDC,positive,+H,Cystine,0,0.0
18277,NEDC,positive,+H,Cytidine,0,0.0
18278,NEDC,positive,+H,Cytidine monophosphate,0,0.0
18279,NEDC,positive,+H,Cytosine,0,0.0
18280,NEDC,positive,+H,DG 18:0-22:6,0,0.0
18281,NEDC,positive,+H,Dihydroxyacetone,0,0.0
18282,NEDC,positive,+H,Dihydroxyacetone phosphate,0,0.0
18283,NEDC,positive,+H,Dopamine,0,0.0
18284,NEDC,positive,+H,Epinephrine,0,0.0
18285,NEDC,positive,+H,Estradiol,0,0.0
18286,NEDC,positive,+H,Flavin adenine dinucleotide,0,0.0
18287,NEDC,positive,+H,Flavin mononucleotide,0,0.0
18288,NEDC,positive,+H,Folic acid,0,0.0
18289,NEDC,positive,+H,"Fructose 1,6-bisphosphate",0,0.0
18290,NEDC,positive,+H,Fumaric acid,0,0.0
18291,NEDC,positive,+H,GM3 Ganglioside 18:0,0,0.0
18292,NEDC,positive,+H,GlcCer d18:1/18:0,1,576.004
18293,NEDC,positive,+H,Gluconic acid,0,0.0
18294,NEDC,positive,+H,Glucosamine,0,0.0
18295,NEDC,positive,+H,Glucosamine 6-phosphate,0,0.0
18296,NEDC,positive,+H,Glucose,0,0.0
18297,NEDC,positive,+H,Glucose 6-phosphate,0,0.0
18298,NEDC,positive,+H,Glucosyl cholesterol,0,0.0
18299,NEDC,positive,+H,Glutamic acid,0,0.0
18300,NEDC,positive,+H,Glutamine,0,0.0
18301,NEDC,positive,+H,Glutathione,0,0.0
18302,NEDC,positive,+H,Glycerol 3-phosphate,0,0.0
18303,NEDC,positive,+H,Glycerophosphocholine,1,113.99457
18304,NEDC,positive,+H,Glycine,0,0.0
18305,NEDC,positive,+H,Guanine,0,0.0
18306,NEDC,positive,+H,Histamine,1,943.0091
18307,NEDC,positive,+H,Histidine,0,0.0
18308,NEDC,positive,+H,Homocysteine,0,0.0
18309,NEDC,positive,+H,Hypoxanthine,0,0.0
18310,NEDC,positive,+H,Indole,0,0.0
18311,NEDC,positive,+H,Kynurenic acid,0,0.0
18312,NEDC,positive,+H,Kynurenine,0,0.0
18313,NEDC,positive,+H,L-Dopa,0,0.0
18314,NEDC,positive,+H,Lactic acid,0,0.0
18315,NEDC,positive,+H,Lyso PA 18:1,0,0.0
18316,NEDC,positive,+H,Lyso PC 15:0,1,20056.127
18317,NEDC,positive,+H,Lyso PE 18:0,1,2229.6384
18318,NEDC,positive,+H,Lyso PG 16:0,1,151.35959
18319,NEDC,positive,+H,Lyso PI 17:1,0,0.0
18320,NEDC,positive,+H,Lyso PS 17:1,1,526.8598
18321,NEDC,positive,+H,MG 18:1,0,0.0
18322,NEDC,positive,+H,Malic acid,0,0.0
18323,NEDC,positive,+H,Malonic acid,0,0.0
18324,NEDC,positive,+H,Melatonin,0,0.0
18325,NEDC,positive,+H,Methionine,0,0.0
18326,NEDC,positive,+H,Mevalonic acid,0,0.0
18327,NEDC,positive,+H,Myo-inositol 1-phosphate,0,0.0
18328,NEDC,positive,+H,N-Acetylaspartic acid,0,0.0
18329,NEDC,positive,+H,N-Acetylaspartylglutamic acid,0,0.0
18330,NEDC,positive,+H,N-Acetylgalactosamine 6-phosphate,0,0.0
18331,NEDC,positive,+H,N-Acetylglucosamine,0,0.0
18332,NEDC,positive,+H,"N6,N6,N6-Trimethyllysine",1,3813.13
18333,NEDC,positive,+H,Niacinamide,0,0.0
18334,NEDC,positive,+H,Nicotinamide adenine dinucleotide (NAD),0,0.0
18335,NEDC,positive,+H,"Nicotinamide adenine dinucleotide, reduced (NADH)",0,0.0
18336,NEDC,positive,+H,Nicotinamide riboside,0,0.0
18337,NEDC,positive,+H,Nicotinamide ribotide,0,0.0
18338,NEDC,positive,+H,Nicotinic acid,0,0.0
18339,NEDC,positive,+H,Ornithine,1,17.179518
18340,NEDC,positive,+H,Orotic acid,0,0.0
18341,NEDC,positive,+H,Oxalacetic acid,0,0.0
18342,NEDC,positive,+H,Oxidized glutathione,0,0.0
18343,NEDC,positive,+H,PA 16:0-18:1,0,0.0
18344,NEDC,positive,+H,PC (O) C16-18:1,1,1656.6288
18345,NEDC,positive,+H,PC 15:0-18:1,1,2562.81
18346,NEDC,positive,+H,PE 18:0-20:4,0,0.0
18347,NEDC,positive,+H,PG 16:0-18:1,0,0.0
18348,NEDC,positive,+H,PI 16:0-18:1,0,0.0
18349,NEDC,positive,+H,PI(5)P 18:1,0,0.0
18350,NEDC,positive,+H,PS (POPS) 16:0-18:1,1,274.9001
18351,NEDC,positive,+H,Palmitic acid,0,0.0
18352,NEDC,positive,+H,Palmitoyl-CoA,1,72.331406
18353,NEDC,positive,+H,Pantetheine,0,0.0
18354,NEDC,positive,+H,Pantothenic acid,0,0.0
18355,NEDC,positive,+H,Phenylalanine,0,0.0
18356,NEDC,positive,+H,Phosphocreatine,0,0.0
18357,NEDC,positive,+H,Phosphoenolpyruvic acid,0,0.0
18358,NEDC,positive,+H,Phosphoserine,0,0.0
18359,NEDC,positive,+H,Phylloquinone,0,0.0
18360,NEDC,positive,+H,Proline,0,0.0
18361,NEDC,positive,+H,Propionylcarnitine,1,1045.3853
18362,NEDC,positive,+H,Prostaglandin E1,0,0.0
18363,NEDC,positive,+H,Putrescine,0,0.0
18364,NEDC,positive,+H,Pyridoxine,0,0.0
18365,NEDC,positive,+H,Pyruvic acid,0,0.0
18366,NEDC,positive,+H,Quinolinic acid,0,0.0
18367,NEDC,positive,+H,Retinoic acid,0,0.0
18368,NEDC,positive,+H,Riboflavin,0,0.0
18369,NEDC,positive,+H,Ribose 5-phosphate,0,0.0
18370,NEDC,positive,+H,Ribulose,0,0.0
18371,NEDC,positive,+H,Ribulose 5-phosphate,0,0.0
18372,NEDC,positive,+H,S-Adenosylhomocysteine,0,0.0
18373,NEDC,positive,+H,S-Adenosylmethionine,0,0.0
18374,NEDC,positive,+H,SM d18:1-16:0,1,1332.8806
18375,NEDC,positive,+H,Serine,0,0.0
18376,NEDC,positive,+H,Serotonin,0,0.0
18377,NEDC,positive,+H,Spermidine,1,164.96376
18378,NEDC,positive,+H,Spermine,1,754.86774
18379,NEDC,positive,+H,Succinic acid,0,0.0
18380,NEDC,positive,+H,Sulfo GalCer 18:0(2S-OH),0,0.0
18381,NEDC,positive,+H,TG 15:0-18:1-15:0,0,0.0
18382,NEDC,positive,+H,Taurine,0,0.0
18383,NEDC,positive,+H,Taurocholic acid,0,0.0
18384,NEDC,positive,+H,Tetrahydrofolic acid,0,0.0
18385,NEDC,positive,+H,Thiamine,0,0.0
18386,NEDC,positive,+H,Thymine,0,0.0
18387,NEDC,positive,+H,Tryptophan,0,0.0
18388,NEDC,positive,+H,Tyrosine,0,0.0
18389,NEDC,positive,+H,Uracil,0,0.0
18390,NEDC,positive,+H,Ureidosuccinic acid,0,0.0
18391,NEDC,positive,+H,Uric acid,0,0.0
18392,NEDC,positive,+H,Uridine,0,0.0
18393,NEDC,positive,+H,Uridine diphosphate,0,0.0
18394,NEDC,positive,+H,Uridine diphosphate glucose,0,0.0
18395,NEDC,positive,+H,Uridine diphosphate glucuronic acid,0,0.0
18396,NEDC,positive,+H,Uridine diphosphate-N-acetylglucosamine,0,0.0
18397,NEDC,positive,+H,Urocanic acid,0,0.0
18398,NEDC,positive,+H,Valine,0,0.0
18399,NEDC,positive,+H,Xanthine,0,0.0
18400,NEDC,positive,+H,alpha-tocopherol,0,0.0
18401,NEDC,positive,+H,cis-Aconitic acid,0,0.0
18402,NEDC,positive,+H,gamma-Aminobutyric acid,0,0.0
18403,NEDC,positive,+H,myo-Inositol,0,0.0
18404,NEDC,positive,+K,2-Oxoglutaric acid,0,0.0
18405,NEDC,positive,+K,3-Hydroxyanthranilic acid,0,0.0
18406,NEDC,positive,+K,3-Hydroxymethylglutaric acid,0,0.0
18407,NEDC,positive,+K,3-Phosphoglyceric acid,0,0.0
18408,NEDC,positive,+K,"4,5-Dihydroorotic acid",0,0.0
18409,NEDC,positive,+K,4-Hydroxyproline,0,0.0
