,observed_value,prediction,regressor,name_short,adduct,matrix,polarity,fold
20,0.0,5.391316004036646,MLP,"Fructose 1,6-bisphosphate",[M]-,9AA,negative,6
21,0.0,5.014034142850409,MLP,Myo-inositol 1-phosphate,[M]-,9AA,negative,6
22,0.0,4.7494938892913385,MLP,Malonic acid,[M]-,9AA,negative,6
23,0.0,3.5947899872017754,MLP,PI 16:0-18:1,[M]-,9AA,negative,6
24,0.0,5.0484752203266385,MLP,Fumaric acid,[M]-,9AA,negative,6
25,0.0,5.1648290081490345,MLP,Succinic acid,[M]-,9AA,negative,6
26,0.0,4.581840337837668,MLP,Glycerol 3-phosphate,[M]-,9AA,negative,6
27,0.0,5.065319239585305,MLP,Ribulose 5-phosphate,[M]-,9AA,negative,6
28,0.0,4.587307876136894,MLP,Lyso PA 18:1,[M]-,9AA,negative,6
29,0.0,3.3788771707437157,MLP,Argininosuccinic acid,[M]-,9AA,negative,6
30,0.0,4.2382924848728525,MLP,Quinolinic acid,[M]-,9AA,negative,6
31,0.0,3.7254591571272124,MLP,Glucosamine 6-phosphate,[M]-,9AA,negative,6
32,0.0,2.026706425323285,MLP,Hypoxanthine,[M]-,9AA,negative,6
33,0.0,1.9948354172599565,MLP,Arginine,[M]-,9AA,negative,6
34,0.0,4.36713623827848,MLP,Coenzyme A,[M]-,9AA,negative,6
35,0.0,2.4580446762801125,MLP,Cytosine,[M]-,9AA,negative,6
36,0.0,1.8096811418243126,MLP,Creatinine,[M]-,9AA,negative,6
37,0.0,3.1184998392857017,MLP,Phosphocreatine,[M]-,9AA,negative,6
38,0.0,1.955507603746376,MLP,Creatine,[M]-,9AA,negative,6
39,0.0,2.8616339148668826,MLP,Urocanic acid,[M]-,9AA,negative,6
40,0.0,2.1312363042240463,MLP,SM d18:1-16:0,[M]-,9AA,negative,6
41,0.0,2.282121651963396,MLP,Nicotinic acid,[M]-,9AA,negative,6
0,1.326365932731911,2.4828710950193895,MLP,Taurine,+Cl,9AA,negative,7
1,2.1548824336668817,2.0991548425981854,MLP,Glutamic acid,+Cl,9AA,negative,7
2,1.9796800543132373,2.9952807086241284,MLP,Lyso PS 17:1,+Cl,9AA,negative,7
3,2.939082842023206,2.84096893146507,MLP,Carnosine,+Cl,9AA,negative,7
4,1.4295324455335716,2.399297194313072,MLP,Ribulose 5-phosphate,+Cl,9AA,negative,7
5,2.748977221379958,2.530138123603583,MLP,Citrulline,+Cl,9AA,negative,7
6,2.9337644139328,2.3908738839704116,MLP,Lyso PA 18:1,+Cl,9AA,negative,7
7,3.123507007510996,2.970115760422127,MLP,GlcCer d18:1/18:0,+Cl,9AA,negative,7
8,2.207609488306784,1.8080435278463658,MLP,Mevalonic acid,+Cl,9AA,negative,7
9,3.860524287932711,2.9022240438306026,MLP,Lyso PC 15:0,+Cl,9AA,negative,7
10,3.318576355384667,2.415134526949813,MLP,Xanthine,+Cl,9AA,negative,7
11,1.2848735560628657,3.4180635679959153,MLP,GM3 Ganglioside 18:0,+Cl,9AA,negative,7
12,2.2089665726716716,2.3007165121361464,MLP,"4,5-Dihydroorotic acid",+Cl,9AA,negative,7
13,2.8513661932800214,2.3573477149612665,MLP,Pyridoxine,+Cl,9AA,negative,7
14,2.0696979342110726,2.170145707775231,MLP,Glucosamine 6-phosphate,+Cl,9AA,negative,7
